row_id,part,provider,method,path,operationId
b0220,1,microsoft.com,POST,/organization/{organization-id}/microsoft.graph.getMemberGroups,organization.organization.getMemberGroups
b0221,9,microsoft.com,DELETE,/subscribedSkus/{subscribedSku-id},subscribedSkus.subscribedSku.DeleteSubscribedSku
b0222,3,microsoft.com,PATCH,/me/appConsentRequestsForApproval/{appConsentRequest-id}/userConsentRequests/{userConsentRequest-id}/approval/steps/{approvalStep-id},me.appConsentRequestsForApproval.userConsentRequests.approval.UpdateSteps
b0223,4,microsoft.com,PATCH,/me/joinedTeams/{team-id}/installedApps/{teamsAppInstallation-id},me.joinedTeams.UpdateInstalledApps
b0224,9,microsoft.com,DELETE,/identityGovernance/entitlementManagement/accessPackageResourceRoleScopes/{accessPackageResourceRoleScope-id}/accessPackageResourceScope/accessPackageResource/accessPackageResourceRoles/{accessPackageResourceRole-id}/accessPackageResource/accessPackageResourceScopes/{accessPackageResourceScope-id},identityGovernance.entitlementManagement.accessPackageResourceRoleScopes.accessPackageResourceScope.accessPackageResource.accessPackageResourceRoles.accessPackageResource.DeleteAccessPackageResourceScopes
b0225,4,microsoft.com,DELETE,/deviceManagement/userExperienceAnalyticsAppHealthDevicePerformance/{userExperienceAnalyticsAppHealthDevicePerformance-id},deviceManagement.DeleteUserExperienceAnalyticsAppHealthDevicePerformance
b0226,2,microsoft.com,POST,/me/onenote/sectionGroups/{sectionGroup-id}/sections/{onenoteSection-id}/microsoft.graph.copyToNotebook,me.onenote.sectionGroups.sectionGroup.sections.onenoteSection.copyToNotebook
b0227,7,microsoft.com,POST,/deviceManagement/reports/microsoft.graph.getComplianceSettingNonComplianceReport,deviceManagement.reports.getComplianceSettingNonComplianceReport
b0228,1,microsoft.com,POST,/users/{user-id}/calendar/events/{event-id}/instances/{event-id1}/microsoft.graph.dismissReminder,users.user.calendar.events.event.instances.event.dismissReminder
b0229,5,microsoft.com,POST,/users/{user-id}/calendarGroups/{calendarGroup-id}/calendars/{calendar-id}/events/{event-id}/multiValueExtendedProperties,users.calendarGroups.calendars.events.CreateMultiValueExtendedProperties
b0230,2,microsoft.com,POST,/identityGovernance/accessReviews/definitions/{accessReviewScheduleDefinition-id}/instances/{accessReviewInstance-id}/stages/{accessReviewStage-id}/decisions/{accessReviewInstanceDecisionItem-id}/instance/decisions/microsoft.graph.recordAllDecisions,identityGovernance.accessReviews.definitions.accessReviewScheduleDefinition.instances.accessReviewInstance.stages.accessReviewStage.decisions.accessReviewInstanceDecisionItem.instance.decisions.recordAllDecisions
b0231,3,microsoft.com,DELETE,/accessReviews/{accessReview-id}/instances/{accessReview-id1},accessReviews.DeleteInstances
b0232,8,microsoft.com,PATCH,/me/mailFolders/{mailFolder-id}/messageRules/{messageRule-id},me.mailFolders.UpdateMessageRules
b0233,8,microsoft.com,PATCH,/deviceManagement/userExperienceAnalyticsNotAutopilotReadyDevice/{userExperienceAnalyticsNotAutopilotReadyDevice-id},deviceManagement.UpdateUserExperienceAnalyticsNotAutopilotReadyDevice
b0234,9,microsoft.com,PATCH,/servicePrincipals/{servicePrincipal-id}/appRoleAssignedTo/{appRoleAssignment-id},servicePrincipals.UpdateAppRoleAssignedTo
b0235,5,microsoft.com,DELETE,/deviceManagement/tenantAttachRBAC,deviceManagement.DeleteTenantAttachRBAC
b0236,9,microsoft.com,PATCH,/security/alerts_v2/{alert-id},security.UpdateAlerts_v2
b0237,5,microsoft.com,PATCH,/users/{user-id}/todo,users.UpdateTodo
b0238,8,microsoft.com,POST,/me/calendarView/{event-id}/microsoft.graph.cancel,me.calendarView.event.cancel
b0239,9,microsoft.com,POST,/groups/{group-id}/calendar/calendarView/{event-id}/instances/{event-id1}/microsoft.graph.tentativelyAccept,groups.group.calendar.calendarView.event.instances.event.tentativelyAccept
b0240,6,microsoft.com,POST,/me/calendar/singleValueExtendedProperties,me.calendar.CreateSingleValueExtendedProperties
b0241,1,microsoft.com,POST,/users/{user-id}/onlineMeetings,users.CreateOnlineMeetings
b0242,6,microsoft.com,POST,/users/{user-id}/calendar/calendarView/{event-id}/microsoft.graph.accept,users.user.calendar.calendarView.event.accept
b0243,3,microsoft.com,DELETE,/riskyUsers/{riskyUser-id}/history/{riskyUserHistoryItem-id},riskyUsers.DeleteHistory
b0244,1,microsoft.com,DELETE,/users/{user-id}/mailFolders/{mailFolder-id}/messages/{message-id}/mentions/{mention-id},users.mailFolders.messages.DeleteMentions
b0245,4,microsoft.com,PATCH,/users/{user-id}/appRoleAssignments/{appRoleAssignment-id},users.UpdateAppRoleAssignments
b0246,7,microsoft.com,POST,/me/calendarView/{event-id}/instances/{event-id1}/exceptionOccurrences/{event-id2}/multiValueExtendedProperties,me.calendarView.instances.exceptionOccurrences.CreateMultiValueExtendedProperties
b0247,4,microsoft.com,DELETE,/servicePrincipals/{servicePrincipal-id}/endpoints/{endpoint-id},servicePrincipals.DeleteEndpoints
b0248,8,microsoft.com,DELETE,/organization/{organization-id},organization.organization.DeleteOrganization
b0249,1,microsoft.com,DELETE,/compliance/ediscovery/cases/{case-id}/sourceCollections/{sourceCollection-id}/additionalSources/{dataSource-id},compliance.ediscovery.cases.sourceCollections.DeleteAdditionalSources
b0250,6,microsoft.com,POST,/me/outlook/taskGroups,me.outlook.CreateTaskGroups
b0251,9,microsoft.com,POST,/drives/{drive-id}/items/{driveItem-id}/workbook/tables/{workbookTable-id}/columns/{workbookTableColumn-id}/filter/microsoft.graph.applyBottomItemsFilter,drives.drive.items.driveItem.workbook.tables.workbookTable.columns.workbookTableColumn.filter.applyBottomItemsFilter
b0252,7,microsoft.com,PATCH,/me/profile/awards/{personAward-id},me.profile.UpdateAwards
b0253,1,microsoft.com,PATCH,/drives/{drive-id}/items/{driveItem-id}/workbook/worksheets/{workbookWorksheet-id}/charts/{workbookChart-id}/axes/categoryAxis/majorGridlines,drives.items.workbook.worksheets.charts.axes.categoryAxis.UpdateMajorGridlines
b0254,9,microsoft.com,POST,/me/managedDevices/{managedDevice-id}/microsoft.graph.rebootNow,me.managedDevices.managedDevice.rebootNow
b0255,3,microsoft.com,POST,/groups/{group-id}/sites/{site-id}/lists/{list-id}/contentTypes/{contentType-id}/columns,groups.sites.lists.contentTypes.CreateColumns
b0256,5,microsoft.com,POST,/users/{user-id}/managedDevices/{managedDevice-id}/microsoft.graph.cleanWindowsDevice,users.user.managedDevices.managedDevice.cleanWindowsDevice
b0257,4,microsoft.com,DELETE,/groups/{group-id}/sites/{site-id}/termStores/{store-id}/groups/{group-id1}/sets/{set-id}/relations/{relation-id},groups.sites.termStores.groups.sets.DeleteRelations
b0258,2,microsoft.com,POST,/users/{user-id}/calendar/calendarView/{event-id}/exceptionOccurrences/{event-id1}/microsoft.graph.forward,users.user.calendar.calendarView.event.exceptionOccurrences.event.forward
b0259,1,microsoft.com,POST,/teamTemplateDefinition/{teamTemplateDefinition-id}/teamDefinition/channels/{channel-id}/members/microsoft.graph.add,teamTemplateDefinition.teamTemplateDefinition.teamDefinition.channels.channel.members.add
b0260,3,microsoft.com,DELETE,/groups/{group-id}/sites/{site-id}/termStore/sets/{set-id}/parentGroup/sets/{set-id1}/children/{term-id}/children/{term-id1},groups.sites.termStore.sets.parentGroup.sets.children.DeleteChildren
b0261,2,microsoft.com,PATCH,/identityGovernance/entitlementManagement/accessPackages/{accessPackage-id}/accessPackageAssignmentPolicies/{accessPackageAssignmentPolicy-id}/customExtensionHandlers/{customExtensionHandler-id},identityGovernance.entitlementManagement.accessPackages.accessPackageAssignmentPolicies.UpdateCustomExtensionHandlers
b0262,3,microsoft.com,POST,/deviceManagement/deviceCategories,deviceManagement.CreateDeviceCategories
b0263,3,microsoft.com,POST,/identityGovernance/entitlementManagement/accessPackages/{accessPackage-id}/incompatibleAccessPackages/$ref,identityGovernance.entitlementManagement.accessPackages.CreateRefIncompatibleAccessPackages
b0264,6,microsoft.com,DELETE,/me/planner/tasks/{plannerTask-id}/bucketTaskBoardFormat,me.planner.tasks.DeleteBucketTaskBoardFormat
b0265,2,microsoft.com,POST,/me/pendingAccessReviewInstances/{accessReviewInstance-id}/microsoft.graph.sendReminder,me.pendingAccessReviewInstances.accessReviewInstance.sendReminder
b0266,7,microsoft.com,POST,/groups/{group-id}/calendar/calendarView/{event-id}/exceptionOccurrences/{event-id1}/microsoft.graph.accept,groups.group.calendar.calendarView.event.exceptionOccurrences.event.accept
b0267,3,microsoft.com,POST,/applications/{application-id}/synchronization/jobs/{synchronizationJob-id}/schema/directories/{directoryDefinition-id}/microsoft.graph.discover,applications.application.synchronization.jobs.synchronizationJob.schema.directories.directoryDefinition.discover
b0268,1,microsoft.com,DELETE,/users/{user-id}/profile/account/{userAccountInformation-id},users.profile.DeleteAccount
b0269,8,microsoft.com,DELETE,/sites/{site-id}/termStores/{store-id}/sets/{set-id}/terms/{term-id}/relations/{relation-id},sites.termStores.sets.terms.DeleteRelations
b0270,1,microsoft.com,POST,/me/calendar/calendarView/{event-id}/instances/{event-id1}/microsoft.graph.snoozeReminder,me.calendar.calendarView.event.instances.event.snoozeReminder
b0271,2,microsoft.com,POST,/me/managedDevices/{managedDevice-id}/microsoft.graph.disableLostMode,me.managedDevices.managedDevice.disableLostMode
b0272,6,microsoft.com,PUT,/branding/localizations/{organizationalBrandingLocalization-id}/bannerLogo,branding.UpdateLocalizationsBannerLogo
b0273,2,microsoft.com,POST,/me/chats/{chat-id}/installedApps/{teamsAppInstallation-id}/microsoft.graph.upgrade,me.chats.chat.installedApps.teamsAppInstallation.upgrade
b0274,8,microsoft.com,POST,/users/{user-id}/messages/{message-id}/microsoft.graph.createForward,users.user.messages.message.createForward
b0275,8,microsoft.com,DELETE,/deviceManagement/deviceConfigurationUserStateSummaries,deviceManagement.DeleteDeviceConfigurationUserStateSummaries
b0276,7,microsoft.com,POST,/me/calendarGroups,me.CreateCalendarGroups
b0277,4,microsoft.com,POST,/officeConfiguration/clientConfigurations/microsoft.graph.updatePriorities,officeConfiguration.clientConfigurations.updatePriorities
b0278,7,microsoft.com,POST,/drives/{drive-id}/items/{driveItem-id}/workbook/functions/microsoft.graph.cos,drives.drive.items.driveItem.workbook.functions.cos
b0279,7,microsoft.com,PATCH,/identityGovernance/entitlementManagement/accessPackageResourceRoleScopes/{accessPackageResourceRoleScope-id}/accessPackageResourceScope/accessPackageResource/accessPackageResourceRoles/{accessPackageResourceRole-id}/accessPackageResource,identityGovernance.entitlementManagement.accessPackageResourceRoleScopes.accessPackageResourceScope.accessPackageResource.accessPackageResourceRoles.UpdateAccessPackageResource
b0280,5,microsoft.com,DELETE,/deviceManagement/userExperienceAnalyticsResourcePerformance/{userExperienceAnalyticsResourcePerformance-id},deviceManagement.DeleteUserExperienceAnalyticsResourcePerformance
b0281,5,microsoft.com,POST,/drives/{drive-id}/items/{driveItem-id}/workbook/functions/microsoft.graph.xor,drives.drive.items.driveItem.workbook.functions.xor
b0282,9,microsoft.com,PATCH,/me/pendingAccessReviewInstances/{accessReviewInstance-id}/stages/{accessReviewStage-id}/decisions/{accessReviewInstanceDecisionItem-id},me.pendingAccessReviewInstances.stages.UpdateDecisions
b0283,1,microsoft.com,PATCH,/me/calendarGroups/{calendarGroup-id}/calendars/{calendar-id}/events/{event-id}/exceptionOccurrences/{event-id1}/singleValueExtendedProperties/{singleValueLegacyExtendedProperty-id},me.calendarGroups.calendars.events.exceptionOccurrences.UpdateSingleValueExtendedProperties
b0284,3,microsoft.com,POST,/governanceRoleSettings,governanceRoleSettings.governanceRoleSetting.CreateGovernanceRoleSetting
b0285,1,microsoft.com,POST,/sites/{site-id}/onenote/sectionGroups,sites.onenote.CreateSectionGroups
b0286,9,microsoft.com,PATCH,/me/settings/itemInsights,me.settings.UpdateItemInsights
b0287,9,microsoft.com,PATCH,/me/joinedTeams/{team-id}/channels/{channel-id}/members/{conversationMember-id},me.joinedTeams.channels.UpdateMembers
b0288,6,microsoft.com,PATCH,/deviceManagement/deviceShellScripts/{deviceShellScript-id}/groupAssignments/{deviceManagementScriptGroupAssignment-id},deviceManagement.deviceShellScripts.UpdateGroupAssignments
b0289,4,microsoft.com,DELETE,/connections/{externalConnection-id}/groups/{externalGroup-id}/members/{identity-id},connections.groups.DeleteMembers
b0290,5,microsoft.com,DELETE,/applications/{application-id}/synchronization/templates/{synchronizationTemplate-id},applications.synchronization.DeleteTemplates
b0291,2,microsoft.com,DELETE,/agreements/{agreement-id}/files/{agreementFileLocalization-id}/versions/{agreementFileVersion-id},agreements.files.DeleteVersions
b0292,8,microsoft.com,DELETE,/tenantRelationships/managedTenants/managementTemplateStepVersions/{managementTemplateStepVersion-id}/deployments/{managementTemplateStepDeployment-id},tenantRelationships.managedTenants.managementTemplateStepVersions.DeleteDeployments
b0293,8,microsoft.com,POST,/groups/{group-id}/team/primaryChannel/microsoft.graph.completeMigration,groups.group.team.primaryChannel.completeMigration
b0294,1,microsoft.com,DELETE,/communications/onlineMeetings/{onlineMeeting-id}/attendanceReports/{meetingAttendanceReport-id}/attendanceRecords/{attendanceRecord-id},communications.onlineMeetings.attendanceReports.DeleteAttendanceRecords
b0295,5,microsoft.com,DELETE,/education/me/assignments/{educationAssignment-id},education.me.DeleteAssignments
b0296,4,microsoft.com,POST,/roleManagement/directory/roleEligibilitySchedules,roleManagement.directory.CreateRoleEligibilitySchedules
b0297,2,microsoft.com,DELETE,/users/{user-id}/pendingAccessReviewInstances/{accessReviewInstance-id}/decisions/{accessReviewInstanceDecisionItem-id}/instance/contactedReviewers/{accessReviewReviewer-id},users.pendingAccessReviewInstances.decisions.instance.DeleteContactedReviewers
b0298,2,microsoft.com,POST,/roleManagement/entitlementManagement/roleAssignmentScheduleRequests,roleManagement.entitlementManagement.CreateRoleAssignmentScheduleRequests
b0299,3,microsoft.com,POST,/users/{user-id}/calendars/{calendar-id}/multiValueExtendedProperties,users.calendars.CreateMultiValueExtendedProperties
b0300,6,microsoft.com,DELETE,/groups/{group-id}/sites/{site-id}/termStores/{store-id}/groups/{group-id1}/sets/{set-id}/children/{term-id},groups.sites.termStores.groups.sets.DeleteChildren
b0301,2,gitea.io,POST,/repos/{owner}/{repo}/pulls/{index}/reviews/{id},repoSubmitPullReview
b0302,6,gitea.io,PATCH,/repos/{owner}/{repo}/releases/{id}/assets/{attachment_id},repoEditReleaseAttachment
b0303,6,gitea.io,POST,/admin/hooks,adminCreateHook
b0304,5,gitea.io,POST,/org/{org}/repos,createOrgRepoDeprecated
b0305,9,gitea.io,DELETE,/repos/{owner}/{repo}/milestones/{id},issueDeleteMilestone
b0306,7,gitea.io,POST,/repos/{template_owner}/{template_repo}/generate,generateRepo
b0307,9,gitea.io,POST,/repos/{owner}/{repo}/pulls,repoCreatePullRequest
b0308,2,gitea.io,DELETE,/repos/{owner}/{repo}/pulls/{index}/requested_reviewers,repoDeletePullReviewRequests
b0309,4,gitea.io,DELETE,/repos/{owner}/{repo}/issues/{index}/subscriptions/{user},issueDeleteSubscription
b0310,2,gitea.io,POST,/repos/{owner}/{repo}/issues/{index}/comments,issueCreateComment
b0311,4,gitea.io,POST,/admin/cron/{task},adminCronRun
b0312,1,gitea.io,DELETE,/repos/{owner}/{repo}/branches/{branch},repoDeleteBranch
b0313,4,gitea.io,DELETE,/repos/{owner}/{repo}/pulls/{index}/reviews/{id},repoDeletePullReview
b0314,8,gitea.io,POST,/repos/{owner}/{repo}/issues/{index}/stopwatch/start,issueStartStopWatch
b0315,8,gitea.io,POST,/markdown,renderMarkdown
b0316,5,gitea.io,DELETE,/repos/{owner}/{repo}/keys/{id},repoDeleteKey
b0317,1,gitea.io,PATCH,/orgs/{org}/labels/{id},orgEditLabel
b0318,4,gitea.io,POST,/repos/{owner}/{repo}/issues/{index}/labels,issueAddLabel
b0319,6,gitea.io,DELETE,/users/{username}/tokens/{token},userDeleteAccessToken
b0320,4,gitea.io,PATCH,/orgs/{org},orgEdit
b0321,7,gitea.io,PATCH,/admin/users/{username},adminEditUser
b0322,7,gitea.io,POST,/orgs/{org}/hooks,orgCreateHook
b0323,8,gitea.io,POST,/repos/{owner}/{repo}/issues/{index}/assets,issueCreateIssueAttachment
b0324,6,gitea.io,DELETE,/repos/{owner}/{repo}/issues/{index}/comments/{id},issueDeleteCommentDeprecated
b0325,8,gitea.io,DELETE,/repos/{owner}/{repo}/issues/comments/{id}/assets/{attachment_id},issueDeleteIssueCommentAttachment
b0326,1,gitea.io,POST,/user/gpg_keys,userCurrentPostGPGKey
b0327,8,gitea.io,DELETE,/repos/{owner}/{repo}/issues/comments/{id},issueDeleteComment
b0328,5,gitea.io,POST,/repos/{owner}/{repo}/push_mirrors-sync,repoPushMirrorSync
b0329,3,gitea.io,POST,/repos/{owner}/{repo}/issues/{index}/stopwatch/stop,issueStopStopWatch
b0330,1,gitea.io,POST,/repos/{owner}/{repo}/issues,issueCreateIssue
b0331,4,gitea.io,PUT,/repos/{owner}/{repo}/contents/{filepath},repoUpdateFile
b0332,2,gitea.io,PUT,/repos/{owner}/{repo}/collaborators/{collaborator},repoAddCollaborator
b0333,1,gitea.io,POST,/admin/users/{username}/keys,adminCreatePublicKey
b0334,5,gitea.io,POST,/user/applications/oauth2,userCreateOAuth2Application
b0335,3,gitea.io,DELETE,/repos/{owner}/{repo}/issues/{index},issueDelete
b0336,7,gitea.io,POST,/repos/{owner}/{repo}/issues/{index}/deadline,issueEditIssueDeadline
b0337,5,gitea.io,DELETE,/repos/{owner}/{repo}/issues/comments/{id}/reactions,issueDeleteCommentReaction
b0338,4,gitea.io,POST,/orgs,orgCreate
b0339,7,gitea.io,PATCH,/repos/{owner}/{repo}/issues/{index},issueEditIssue
b0340,6,gitea.io,POST,/repos/{owner}/{repo}/hooks,repoCreateHook
b0341,5,gitea.io,DELETE,/teams/{id}/repos/{org}/{repo},orgRemoveTeamRepository
b0342,8,gitea.io,PATCH,/notifications/threads/{id},notifyReadThread
b0343,3,gitea.io,POST,/admin/users/{username}/repos,adminCreateRepo
b0344,9,gitea.io,DELETE,/repos/{owner}/{repo}/issues/{index}/times/{id},issueDeleteTime
b0345,3,gitea.io,POST,/repos/{owner}/{repo}/diffpatch,repoApplyDiffPatch
b0346,2,gitea.io,PUT,/orgs/{org}/public_members/{username},orgPublicizeMember
b0347,3,gitea.io,POST,/admin/users,adminCreateUser
b0348,4,gitea.io,DELETE,/user/applications/oauth2/{id},userDeleteOAuth2Application
b0349,6,gitea.io,POST,/repos/{owner}/{repo}/pulls/{index}/reviews/{id}/dismissals,repoDismissPullReview
b0350,6,gitea.io,DELETE,/user/starred/{owner}/{repo},userCurrentDeleteStar
b0351,7,gitea.io,DELETE,/teams/{id},orgDeleteTeam
b0352,2,gitea.io,POST,/user/keys,userCurrentPostKey
b0353,4,gitea.io,POST,/user/emails,userAddEmail
b0354,8,gitea.io,PATCH,/orgs/{org}/hooks/{id},orgEditHook
b0355,1,gitea.io,POST,/repos/{owner}/{repo}/issues/comments/{id}/assets,issueCreateIssueCommentAttachment
b0356,5,gitea.io,PATCH,/repos/{owner}/{repo}/issues/comments/{id}/assets/{attachment_id},issueEditIssueCommentAttachment
b0357,8,gitea.io,DELETE,/repos/{owner}/{repo}/releases/tags/{tag},repoDeleteReleaseByTag
b0358,2,gitea.io,DELETE,/repos/{owner}/{repo}/pulls/{index}/merge,repoCancelScheduledAutoMerge
b0359,4,gitea.io,DELETE,/repos/{owner}/{repo}/labels/{id},issueDeleteLabel
b0360,2,gitea.io,DELETE,/orgs/{org}/public_members/{username},orgConcealMember
b0361,7,gitea.io,DELETE,/repos/{owner}/{repo},repoDelete
b0362,7,gitea.io,DELETE,/orgs/{org}/hooks/{id},orgDeleteHook
b0363,6,gitea.io,DELETE,/repos/{owner}/{repo}/wiki/page/{pageName},repoDeleteWikiPage
b0364,6,gitea.io,POST,/repos/migrate,repoMigrate
b0365,5,gitea.io,PUT,/repos/{owner}/{repo}/topics,repoUpdateTopics
b0366,5,gitea.io,POST,/repos/{owner}/{repo}/keys,repoCreateKey
b0367,2,gitea.io,POST,/repos/{owner}/{repo}/releases/{id}/assets,repoCreateReleaseAttachment
b0368,9,gitea.io,POST,/orgs/{org}/repos,createOrgRepo
b0369,2,gitea.io,PATCH,/admin/hooks/{id},adminEditHook
b0370,9,gitea.io,DELETE,/admin/unadopted/{owner}/{repo},adminDeleteUnadoptedRepository
b0371,1,gitea.io,POST,/repos/{owner}/{repo}/releases,repoCreateRelease
b0372,5,gitea.io,DELETE,/user/keys/{id},userCurrentDeleteKey
b0373,9,gitea.io,POST,/repos/{owner}/{repo}/statuses/{sha},repoCreateStatus
b0374,9,gitea.io,DELETE,/repos/{owner}/{repo}/issues/{index}/assets/{attachment_id},issueDeleteIssueAttachment
b0375,8,gitea.io,PUT,/user/following/{username},userCurrentPutFollow
b0376,7,gitea.io,POST,/activitypub/user/{username}/inbox,activitypubPersonInbox
b0377,8,gitea.io,POST,/repos/{owner}/{repo}/pulls/{index}/update,repoUpdatePullRequest
b0378,9,gitea.io,POST,/repos/{owner}/{repo}/tags,repoCreateTag
b0379,7,gitea.io,POST,/repos/{owner}/{repo}/transfer/accept,acceptRepoTransfer
b0380,4,gitea.io,POST,/repos/{owner}/{repo}/milestones,issueCreateMilestone
b0381,9,gitea.io,POST,/repos/{owner}/{repo}/wiki/new,repoCreateWikiPage
b0382,9,gitea.io,DELETE,/orgs/{org},orgDelete
b0383,4,gitea.io,DELETE,/repos/{owner}/{repo}/issues/{index}/labels/{id},issueRemoveLabel
b0384,3,gitea.io,DELETE,/repos/{owner}/{repo}/hooks/git/{id},repoDeleteGitHook
b0385,2,gitea.io,POST,/users/{username}/tokens,userCreateToken
b0386,9,gitea.io,DELETE,/repos/{owner}/{repo}/issues/{index}/reactions,issueDeleteIssueReaction
b0387,7,gitea.io,DELETE,/orgs/{org}/labels/{id},orgDeleteLabel
b0388,6,gitea.io,DELETE,/repos/{owner}/{repo}/teams/{team},repoDeleteTeam
b0389,3,gitea.io,DELETE,/packages/{owner}/{type}/{name}/{version},deletePackage
b0390,5,gitea.io,DELETE,/repos/{owner}/{repo}/issues/{index}/labels,issueClearLabels
b0391,2,gitea.io,PATCH,/repos/{owner}/{repo}/issues/{index}/comments/{id},issueEditCommentDeprecated
b0392,2,gitea.io,DELETE,/repos/{owner}/{repo}/subscription,userCurrentDeleteSubscription
b0393,8,gitea.io,DELETE,/orgs/{org}/members/{username},orgDeleteMember
b0394,4,gitea.io,POST,/repos/{owner}/{repo}/pulls/{index}/merge,repoMergePullRequest
b0395,1,gitea.io,PATCH,/repos/{owner}/{repo}/labels/{id},issueEditLabel
b0396,3,gitea.io,POST,/repos/{owner}/{repo}/mirror-sync,repoMirrorSync
b0397,9,gitea.io,DELETE,/repos/{owner}/{repo}/topics/{topic},repoDeleteTopic
b0398,1,gitea.io,PUT,/repos/{owner}/{repo}/topics/{topic},repoAddTopic
b0399,2,gitea.io,POST,/admin/unadopted/{owner}/{repo},adminAdoptRepository
b0400,7,gitea.io,DELETE,/amdin/hooks/{id},adminDeleteHook
b0401,4,gitea.io,POST,/repos/{owner}/{repo}/issues/{index}/times,issueAddTime
b0402,2,gitea.io,POST,/repos/{owner}/{repo}/labels,issueCreateLabel
b0403,4,gitea.io,PUT,/repos/{owner}/{repo}/subscription,userCurrentPutSubscription
b0404,8,gitea.io,DELETE,/repos/{owner}/{repo}/releases/{id}/assets/{attachment_id},repoDeleteReleaseAttachment
b0405,7,gitea.io,PUT,/repos/{owner}/{repo}/teams/{team},repoAddTeam
b0406,9,gitea.io,PUT,/notifications,notifyReadList
b0407,9,gitea.io,DELETE,/user/gpg_keys/{id},userCurrentDeleteGPGKey
b0408,6,gitea.io,PATCH,/repos/{owner}/{repo}/wiki/page/{pageName},repoEditWikiPage
b0409,4,gitea.io,POST,/repos/{owner}/{repo}/pulls/{index}/reviews,repoCreatePullReview
b0410,6,gitea.io,DELETE,/repos/{owner}/{repo}/collaborators/{collaborator},repoDeleteCollaborator
b0411,5,gitea.io,PATCH,/user/applications/oauth2/{id},userUpdateOAuth2Application
b0412,8,gitea.io,POST,/repos/{owner}/{repo}/pulls/{index}/reviews/{id}/undismissals,repoUnDismissPullReview
b0413,4,gitea.io,PATCH,/user/settings,updateUserSettings
b0414,3,gitea.io,PATCH,/repos/{owner}/{repo}/pulls/{index},repoEditPullRequest
b0415,3,gitea.io,PATCH,/repos/{owner}/{repo}/hooks/git/{id},repoEditGitHook
b0416,3,gitea.io,POST,/user/gpg_key_verify,userVerifyGPGKey
b0417,5,gitea.io,PUT,/repos/{owner}/{repo}/notifications,notifyReadRepoList
b0418,1,gitea.io,POST,/orgs/{org}/teams,orgCreateTeam
b0419,8,gitea.io,POST,/orgs/{org}/labels,orgCreateLabel
b0420,5,gitea.io,POST,/repos/{owner}/{repo}/contents/{filepath},repoCreateFile
b0421,6,gitea.io,PATCH,/repos/{owner}/{repo}/branch_protections/{name},repoEditBranchProtection
b0422,5,gitea.io,POST,/user/repos,createCurrentUserRepo
b0423,9,gitea.io,PATCH,/repos/{owner}/{repo},repoEdit
b0424,1,gitea.io,DELETE,/user/emails,userDeleteEmail
b0425,5,gitea.io,DELETE,/teams/{id}/members/{username},orgRemoveTeamMember
b0426,8,gitea.io,POST,/admin/users/{username}/orgs,adminCreateOrg
b0427,1,gitea.io,POST,/repos/{owner}/{repo}/pulls/{index}/requested_reviewers,repoCreatePullReviewRequests
b0428,3,gitea.io,DELETE,/repos/{owner}/{repo}/push_mirrors/{name},repoDeletePushMirror
b0429,3,gitea.io,POST,/repos/{owner}/{repo}/branches,repoCreateBranch
b0430,2,gitea.io,POST,/markdown/raw,renderMarkdownRaw
b0431,9,gitea.io,PATCH,/teams/{id},orgEditTeam
b0432,6,gitea.io,POST,/repos/{owner}/{repo}/issues/{index}/reactions,issuePostIssueReaction
b0433,9,gitea.io,PUT,/teams/{id}/repos/{org}/{repo},orgAddTeamRepository
b0434,7,gitea.io,POST,/repos/{owner}/{repo}/forks,createFork
b0435,7,gitea.io,POST,/repos/{owner}/{repo}/transfer/reject,rejectRepoTransfer
b0436,6,gitea.io,PATCH,/repos/{owner}/{repo}/issues/{index}/assets/{attachment_id},issueEditIssueAttachment
b0437,9,gitea.io,DELETE,/repos/{owner}/{repo}/issues/{index}/stopwatch/delete,issueDeleteStopWatch
b0438,4,gitea.io,POST,/repos/{owner}/{repo}/issues/comments/{id}/reactions,issuePostCommentReaction
b0439,6,gitea.io,PUT,/user/starred/{owner}/{repo},userCurrentPutStar
b0440,8,gitea.io,POST,/repos/{owner}/{repo}/branch_protections,repoCreateBranchProtection
b0441,7,gitea.io,PATCH,/repos/{owner}/{repo}/issues/comments/{id},issueEditComment
b0442,9,gitea.io,PATCH,/repos/{owner}/{repo}/releases/{id},repoEditRelease
b0443,7,gitea.io,DELETE,/repos/{owner}/{repo}/issues/{index}/times,issueResetTime
b0444,9,gitea.io,POST,/repos/{owner}/{repo}/transfer,repoTransfer
b0445,5,gitea.io,PUT,/repos/{owner}/{repo}/issues/{index}/labels,issueReplaceLabels
b0446,6,gitea.io,DELETE,/repos/{owner}/{repo}/releases/{id},repoDeleteRelease
b0447,8,gitea.io,POST,/repos/{owner}/{repo}/hooks/{id}/tests,repoTestHook
b0448,6,gitea.io,DELETE,/repos/{owner}/{repo}/branch_protections/{name},repoDeleteBranchProtection
b0449,4,gitea.io,PATCH,/repos/{owner}/{repo}/milestones/{id},issueEditMilestone
b0450,7,gitea.io,DELETE,/admin/users/{username},adminDeleteUser
b0451,3,appcenter.ms,POST,/v0.1/orgs/{org_name}/teams,teams_createTeam
b0452,4,appcenter.ms,PATCH,/v0.1/apps/{owner_name}/{app_name}/crash_groups/{crash_group_id},crashGroups_update
