row_id,provider,api_key,method,path,operationId
505,bbc.co.uk,bbc.co.uk,PUT,/my/radio/favourites,putPersonalisedRadioBatch
506,bbc.co.uk,bbc.co.uk,PUT,/my/radio/favourites/{type}/{pid},putPersonalisedRadioByActivityTypeById
507,bbc.co.uk,bbc.co.uk,PUT,/my/radio/follows,putPersonalisedRadioFollowsBatch
508,bbc.co.uk,bbc.co.uk,PUT,/my/radio/follows/{type}/{pid},putPersonalisedRadioFollowsByTypeById
509,beanstream.com,beanstream.com,DELETE,/profiles/{profileId},
510,beanstream.com,beanstream.com,DELETE,/profiles/{profileId}/cards/{cardId},
511,beanstream.com,beanstream.com,PUT,/profiles/{profileId},
512,beanstream.com,beanstream.com,PUT,/profiles/{profileId}/cards/{cardId},
513,beezup.com,beezup.com,DELETE,/v2/user/analytics/{storeId}/reports/filters/{reportFilterId},DeleteReportFilter
514,beezup.com,beezup.com,DELETE,/v2/user/analytics/{storeId}/rules/{ruleId},DeleteRule
515,beezup.com,beezup.com,DELETE,/v2/user/catalogs/{storeId}/customColumns/{columnId},Catalog_DeleteCustomColumn
516,beezup.com,beezup.com,DELETE,/v2/user/catalogs/{storeId}/importations/{executionId}/customColumns/{columnId},Importation_DeleteCustomColumn
517,beezup.com,beezup.com,DELETE,/v2/user/channelCatalogs/{channelCatalogId},DeleteChannelCatalog
518,beezup.com,beezup.com,DELETE,/v2/user/customer/contracts/next,DeleteNextContract
519,beezup.com,beezup.com,DELETE,/v2/user/customer/stores/{storeId},DeleteStore
520,beezup.com,beezup.com,DELETE,/v2/user/customer/stores/{storeId}/shares/{userId},DeleteStoreShare
521,beezup.com,beezup.com,DELETE,/v2/user/marketplaces/orders/subscriptions/{id},DeleteSubscription
522,beezup.com,beezup.com,PATCH,/v2/user/customer/stores/{storeId},UpdateStore
523,beezup.com,beezup.com,PUT,/v2/user/analytics/{storeId}/reports/filters/{reportFilterId},SaveReportFilter
524,beezup.com,beezup.com,PUT,/v2/user/catalogs/{storeId}/customColumns/{columnId},Catalog_SaveCustomColumn
525,beezup.com,beezup.com,PUT,/v2/user/catalogs/{storeId}/customColumns/{columnId}/expression,Catalog_ChangeCustomColumnExpression
526,beezup.com,beezup.com,PUT,/v2/user/catalogs/{storeId}/importations/{executionId}/customColumns/{columnId},Importation_SaveCustomColumn
527,beezup.com,beezup.com,PUT,/v2/user/channelCatalogs/{channelCatalogId}/columnMappings,ConfigureChannelCatalogColumnMappings
528,beezup.com,beezup.com,PUT,/v2/user/channelCatalogs/{channelCatalogId}/exclusionFilters,ConfigureChannelCatalogExclusionFilters
529,beezup.com,beezup.com,PUT,/v2/user/channelCatalogs/{channelCatalogId}/products/{productId}/overrides,OverrideChannelCatalogProductValues
530,beezup.com,beezup.com,PUT,/v2/user/channelCatalogs/{channelCatalogId}/settings/general,ConfigureChannelCatalogGeneralSettings
531,beezup.com,beezup.com,PUT,/v2/user/customer/account/creditCardInfo,SaveCreditCardInfo
532,beezup.com,beezup.com,PUT,/v2/user/customer/account/profilePictureInfo,SaveProfilePictureInfo
533,beezup.com,beezup.com,PUT,/v2/user/marketplaces/orders/invoices/settings/design,SaveOrderInvoiceDesignSettings
534,beezup.com,beezup.com,PUT,/v2/user/marketplaces/orders/invoices/settings/general,SaveOrderInvoiceGeneralSettings
535,biapi.pro,biapi.pro,DELETE,/auth/token,
536,biapi.pro,biapi.pro,DELETE,/banks/categories/{id_category},
537,biapi.pro,biapi.pro,DELETE,/clients/{id_client},
538,biapi.pro,biapi.pro,DELETE,/users/{id_user}/categories/full/{id_full},
539,biapi.pro,biapi.pro,DELETE,/users/{id_user}/config,
540,biapi.pro,biapi.pro,DELETE,/users/{id_user}/connections/{id_connection}/accounts,
541,biapi.pro,biapi.pro,DELETE,/users/{id_user}/connections/{id_connection}/accounts/{id_account}/transactions/{id_transaction}/informations,
542,biapi.pro,biapi.pro,DELETE,/users/{id_user}/connections/{id_connection}/transactionsclusters/{id_transactionscluster},
543,biapi.pro,biapi.pro,DELETE,/users/{id_user}/transactionsclusters/{id_transactionscluster},
544,biapi.pro,biapi.pro,DELETE,/webhooks,
545,biapi.pro,biapi.pro,DELETE,/webhooks/{id_webhook},
546,biapi.pro,biapi.pro,DELETE,/webhooks/{id_webhook}/add_to_data/{key},
547,biapi.pro,biapi.pro,DELETE,/webhooks/auth/{id_auth},
548,biapi.pro,biapi.pro,PUT,/clients/{id_client},
549,biapi.pro,biapi.pro,PUT,/connections/{id_connection}/sources/{id_source},
550,biapi.pro,biapi.pro,PUT,/connectors/{id_connector},
551,biapi.pro,biapi.pro,PUT,/connectors/{id_connector}/sources,
552,biapi.pro,biapi.pro,PUT,/users/{id_user}/accounts/{id_account}/transactionsclusters/{id_transactionscluster},
553,biapi.pro,biapi.pro,PUT,/users/{id_user}/connections/{id_connection}/accounts/{id_account}/transactions/{id_transaction},
554,biapi.pro,biapi.pro,PUT,/users/{id_user}/connections/{id_connection}/transactionsclusters/{id_transactionscluster},
555,biapi.pro,biapi.pro,PUT,/users/{id_user}/transactionsclusters/{id_transactionscluster},
556,biapi.pro,biapi.pro,PUT,/webhooks/{id_webhook},
557,bigoven.com,bigoven.com,DELETE,/grocerylist,GroceryList_Delete
558,bigoven.com,bigoven.com,DELETE,/grocerylist/item/{guid},GroceryList_DeleteItemByGuid
559,bigoven.com,bigoven.com,DELETE,/recipe/{id},Recipe_Delete
560,bigoven.com,bigoven.com,DELETE,/recipe/{recipeId}/note/{noteId},Note_Delete
561,bigoven.com,bigoven.com,DELETE,/recipe/{recipeId}/review/{reviewId},Review_Delete
562,bigoven.com,bigoven.com,DELETE,/recipe/review/replies/{replyId},Review_DeleteReply
563,bigoven.com,bigoven.com,PUT,/grocerylist/item/{guid},GroceryList_GroceryListItemGuid
564,bigoven.com,bigoven.com,PUT,/me,Me_PutMe
565,bigoven.com,bigoven.com,PUT,/me/personal,Me_PutMePersonal
566,bigoven.com,bigoven.com,PUT,/me/preferences,Me_PutMePreferences
567,bigoven.com,bigoven.com,PUT,/me/profile,
568,bigoven.com,bigoven.com,PUT,/recipe,Recipe_Put
569,bigoven.com,bigoven.com,PUT,/recipe/{recipeId}/note/{noteId},Note_Put
570,bigoven.com,bigoven.com,PUT,/recipe/{recipeId}/review/{reviewId},Review_PutLegacy
571,bigoven.com,bigoven.com,PUT,/recipe/review/{reviewId},Review_Put
572,bigoven.com,bigoven.com,PUT,/recipe/review/replies/{replyId},Review_PutReply
573,bigredcloud.com,bigredcloud.com,DELETE,/v1/payments/{id},Payments_Delete
574,bigredcloud.com,bigredcloud.com,DELETE,/v1/products/{id},Products_Delete
575,bigredcloud.com,bigredcloud.com,DELETE,/v1/purchases/{id},Purchases_Delete
576,bigredcloud.com,bigredcloud.com,DELETE,/v1/quotes/{id},Quote_Delete
577,bigredcloud.com,bigredcloud.com,DELETE,/v1/suppliers/{id},Suppliers_Delete
578,bigredcloud.com,bigredcloud.com,PUT,/v1/bankAccounts/{id},BankAccounts_Put
579,bigredcloud.com,bigredcloud.com,PUT,/v1/cashPayments/{id},CashPayments_Put
580,bigredcloud.com,bigredcloud.com,PUT,/v1/cashPayments/batch,CashPayments_ProcessBatch
581,bigredcloud.com,bigredcloud.com,PUT,/v1/cashReceipts/batch,CashReceipts_ProcessBatch
582,bigredcloud.com,bigredcloud.com,PUT,/v1/customers/{id},Customers_Put
583,bigredcloud.com,bigredcloud.com,PUT,/v1/customers/batch,Customers_ProcessBatch
584,bigredcloud.com,bigredcloud.com,PUT,/v1/payments/batch,Payments_ProcessBatch
585,bigredcloud.com,bigredcloud.com,PUT,/v1/products/{id},Products_Put
586,bigredcloud.com,bigredcloud.com,PUT,/v1/purchases/batch,Purchases_ProcessBatch
587,bigredcloud.com,bigredcloud.com,PUT,/v1/quotes/{id},Quote_Put
588,bigredcloud.com,bigredcloud.com,PUT,/v1/quotes/batch,Quote_ProcessBatch
589,bigredcloud.com,bigredcloud.com,PUT,/v1/quotes/close/{id},Quote_Close
590,bigredcloud.com,bigredcloud.com,PUT,/v1/salesCreditNotes/{id},SalesCreditNotes_Put
591,bigredcloud.com,bigredcloud.com,PUT,/v1/salesCreditNotes/batch,SalesCreditNotes_ProcessBatch
592,bigredcloud.com,bigredcloud.com,PUT,/v1/salesEntries/{id},SalesEntries_Put
593,bigredcloud.com,bigredcloud.com,PUT,/v1/salesInvoices/{id},SalesInvoices_Put
594,bigredcloud.com,bigredcloud.com,PUT,/v1/suppliers/{id},Suppliers_Put
595,billbee.io,billbee.io,DELETE,/api/v1/products/{id},Article_DeleteArticle
596,billbee.io,billbee.io,DELETE,/api/v1/products/{productId}/images/{imageId},Article_DeleteImageFromProduct
597,billbee.io,billbee.io,DELETE,/api/v1/products/images/{imageId},Article_DeleteImage
598,billbee.io,billbee.io,DELETE,/api/v1/webhooks,WebHookManagement_DeleteAll
599,billbee.io,billbee.io,DELETE,/api/v1/webhooks/{id},WebHookManagement_Delete
600,billbee.io,billbee.io,PATCH,/api/v1/customers/addresses/{id},Customer_PatchAddress
601,billbee.io,billbee.io,PATCH,/api/v1/products/{id},Article_PatchArticle
602,billbee.io,billbee.io,PUT,/api/v1/customer-addresses/{id},CustomerAddresses_Update
603,billbee.io,billbee.io,PUT,/api/v1/customers/{id},Customer_Update
604,billbee.io,billbee.io,PUT,/api/v1/customers/addresses/{id},Customer_UpdateAddress
605,billbee.io,billbee.io,PUT,/api/v1/orders/{id}/orderstate,OrderApi_UpdateState
606,billbee.io,billbee.io,PUT,/api/v1/orders/{id}/tags,OrderApi_TagsUpdate
607,billbee.io,billbee.io,PUT,/api/v1/products/{productId}/images,Article_PutImages
608,billbee.io,billbee.io,PUT,/api/v1/products/{productId}/images/{imageId},Article_PutImage
609,billbee.io,billbee.io,PUT,/api/v1/webhooks/{id},WebHookManagement_Put
610,billingo.hu,billingo.hu,DELETE,/documents/{id}/payments,DeletePayment
611,billingo.hu,billingo.hu,DELETE,/partners/{id},DeletePartner
612,billingo.hu,billingo.hu,DELETE,/products/{id},DeleteProduct
613,billingo.hu,billingo.hu,PUT,/bank-accounts/{id},UpdateBankAccount
614,billingo.hu,billingo.hu,PUT,/documents/{id}/payments,UpdatePayment
615,billingo.hu,billingo.hu,PUT,/products/{id},UpdateProduct
616,bitbucket.org,bitbucket.org,DELETE,/addon/linkers/{linker_key}/values,
617,bitbucket.org,bitbucket.org,DELETE,/repositories/{workspace}/{repo_slug}/commit/{commit}/reports/{reportId}/annotations/{annotationId},deleteAnnotation
618,bitbucket.org,bitbucket.org,DELETE,/repositories/{workspace}/{repo_slug}/default-reviewers/{target_username},
619,bitbucket.org,bitbucket.org,DELETE,/repositories/{workspace}/{repo_slug}/deployments_config/environments/{environment_uuid}/variables/{variable_uuid},deleteDeploymentVariable
620,bitbucket.org,bitbucket.org,DELETE,/repositories/{workspace}/{repo_slug}/pipelines_config/schedules/{schedule_uuid},deleteRepositoryPipelineSchedule
621,bitbucket.org,bitbucket.org,DELETE,/repositories/{workspace}/{repo_slug}/pipelines_config/variables/{variable_uuid},deleteRepositoryPipelineVariable
622,bitbucket.org,bitbucket.org,DELETE,/repositories/{workspace}/{repo_slug}/pipelines-config/caches,deleteRepositoryPipelineCaches
623,bitbucket.org,bitbucket.org,DELETE,/repositories/{workspace}/{repo_slug}/pipelines-config/caches/{cache_uuid},deleteRepositoryPipelineCache
624,bitbucket.org,bitbucket.org,DELETE,/repositories/{workspace}/{repo_slug}/properties/{app_key}/{property_name},deleteRepositoryHostedPropertyValue
625,bitbucket.org,bitbucket.org,DELETE,/repositories/{workspace}/{repo_slug}/pullrequests/{pull_request_id}/comments/{comment_id},
626,bitbucket.org,bitbucket.org,DELETE,/snippets/{workspace}/{encoded_id},
627,bitbucket.org,bitbucket.org,DELETE,/snippets/{workspace}/{encoded_id}/{node_id},
628,bitbucket.org,bitbucket.org,DELETE,/users/{selected_user}/pipelines_config/variables/{variable_uuid},deletePipelineVariableForUser
629,bitbucket.org,bitbucket.org,PUT,/addon,
630,bitbucket.org,bitbucket.org,PUT,/repositories/{workspace}/{repo_slug}/commit/{commit}/comments/{comment_id},
631,bitbucket.org,bitbucket.org,PUT,/repositories/{workspace}/{repo_slug}/commit/{commit}/reports/{reportId}/annotations/{annotationId},createOrUpdateAnnotation
632,bitbucket.org,bitbucket.org,PUT,/repositories/{workspace}/{repo_slug}/default-reviewers/{target_username},
633,bitbucket.org,bitbucket.org,PUT,/repositories/{workspace}/{repo_slug}/deploy-keys/{key_id},
634,bitbucket.org,bitbucket.org,PUT,/repositories/{workspace}/{repo_slug}/deployments_config/environments/{environment_uuid}/variables/{variable_uuid},updateDeploymentVariable
635,bitbucket.org,bitbucket.org,PUT,/snippets/{workspace}/{encoded_id}/comments/{comment_id},
636,bitbucket.org,bitbucket.org,PUT,/snippets/{workspace}/{encoded_id}/watch,
637,bitbucket.org,bitbucket.org,PUT,/workspaces/{workspace}/projects/{project_key}/branching-model/settings,
638,blazemeter.com,blazemeter.com,PATCH,/user/password,
639,blazemeter.com,blazemeter.com,PUT,/user/password,
640,bluemix.net,bluemix.net:containers,DELETE,/containers/{name_or_id},
641,bluemix.net,bluemix.net:containers,DELETE,/containers/groups/{name_or_id},
642,bluemix.net,bluemix.net:containers,DELETE,/images/{id},
643,bluemix.net,bluemix.net:containers,DELETE,/volumes/{name},
644,bluemix.net,bluemix.net:containers,DELETE,/volumes/fs/{name},
645,bluemix.net,bluemix.net:containers,PATCH,/containers/groups/{name_or_id},
646,bluemix.net,bluemix.net:containers,PUT,/containers/quota,
647,bluemix.net,bluemix.net:containers,PUT,/registry/namespaces/{namespace},
648,bluemix.net,bluemix.net:containers,PUT,/tlskey/refresh,
649,brainbi.net,brainbi.net,DELETE,/api/orders/1137,orders1
650,brainbi.net,brainbi.net,DELETE,/api/products/1137,products1
651,brandlovers.com,brandlovers.com,PUT,/product/{skuSellerId},
652,brandlovers.com,brandlovers.com,PUT,/product/{skuSellerId}/prices,
653,brandlovers.com,brandlovers.com,PUT,/product/{skuSellerId}/status,
654,brandlovers.com,brandlovers.com,PUT,/product/{skuSellerId}/stock,
655,brandlovers.com,brandlovers.com,PUT,/products/prices,
656,brandlovers.com,brandlovers.com,PUT,/products/status,
657,brandlovers.com,brandlovers.com,PUT,/products/stocks,
658,brandlovers.com,brandlovers.com,PUT,/ticket/{ticketId}/status,
659,britbox.co.uk,britbox.co.uk,DELETE,/account/billing/methods/{id},removePaymentMethod
660,britbox.co.uk,britbox.co.uk,DELETE,/account/billing/subscriptions/{id},cancelSubscription
661,britbox.co.uk,britbox.co.uk,DELETE,/account/devices/{id},deregisterDevice
662,britbox.co.uk,britbox.co.uk,DELETE,/account/profile/bookmarks/{itemId},deleteItemBookmark
663,britbox.co.uk,britbox.co.uk,DELETE,/account/profile/watched,deleteWatched
664,britbox.co.uk,britbox.co.uk,DELETE,/account/profiles/{id},deleteProfileWithId
665,britbox.co.uk,britbox.co.uk,DELETE,/authorization,signOut
666,britbox.co.uk,britbox.co.uk,DELETE,/itv/purchase/{platform},
667,britbox.co.uk,britbox.co.uk,PATCH,/account,updateAccount
668,britbox.co.uk,britbox.co.uk,PATCH,/account/profiles/{id},updateProfileWithId
669,britbox.co.uk,britbox.co.uk,PUT,/account/billing/subscriptions/{id},updateSubscription
670,britbox.co.uk,britbox.co.uk,PUT,/account/devices/{id}/name,renameDevice
671,britbox.co.uk,britbox.co.uk,PUT,/account/password,changePassword
672,britbox.co.uk,britbox.co.uk,PUT,/account/pin,changePin
673,britbox.co.uk,britbox.co.uk,PUT,/account/profile/bookmarks/{itemId},bookmarkItem
674,britbox.co.uk,britbox.co.uk,PUT,/account/profile/ratings/{itemId},rateItem
675,britbox.co.uk,britbox.co.uk,PUT,/account/profile/watched/{itemId},setItemWatchedStatus
676,britbox.co.uk,britbox.co.uk,PUT,/ee/pin,createPinRequest
677,britbox.co.uk,britbox.co.uk,PUT,/itv/cards/{platform},changeCardDetails
678,britbox.co.uk,britbox.co.uk,PUT,/itv/profile,updateProfile
679,britbox.co.uk,britbox.co.uk,PUT,/itv/updateIntent/strong/{platform},updatePaymentIntentStrong
680,britbox.co.uk,britbox.co.uk,PUT,/itv/updatePayment/strong/{platform},updatePaymentMethodStrong
681,bulksms.com,bulksms.com,DELETE,/webhooks/{id},
682,bunq.com,bunq.com,DELETE,/user/{userID}/card/{cardID}/export-statement-card-pdf/{itemId},DELETE_ExportStatementCardPdf_for_User_Card
683,bunq.com,bunq.com,DELETE,/user/{userID}/export-annual-overview/{itemId},DELETE_ExportAnnualOverview_for_User
684,bunq.com,bunq.com,DELETE,/user/{userID}/monetary-account/{monetary-accountID}/customer-statement/{itemId},DELETE_CustomerStatement_for_User_MonetaryAccount
685,bunq.com,bunq.com,DELETE,/user/{userID}/monetary-account/{monetary-accountID}/payment/{paymentID}/note-text/{itemId},DELETE_NoteText_for_User_MonetaryAccount_Payment
686,bunq.com,bunq.com,DELETE,/user/{userID}/monetary-account/{monetary-accountID}/request-response/{request-responseID}/note-text/{itemId},DELETE_NoteText_for_User_MonetaryAccount_RequestResponse
687,bunq.com,bunq.com,DELETE,/user/{userID}/monetary-account/{monetary-accountID}/sofort-merchant-transaction/{sofort-merchant-transactionID}/note-attachment/{itemId},DELETE_NoteAttachment_for_User_MonetaryAccount_SofortMerchantTransaction
688,bunq.com,bunq.com,DELETE,/user/{userID}/monetary-account/{monetary-accountID}/switch-service-payment/{switch-service-paymentID}/note-text/{itemId},DELETE_NoteText_for_User_MonetaryAccount_SwitchServicePayment
689,bunq.com,bunq.com,DELETE,/user/{userID}/transferwise-quote/{transferwise-quoteID}/transferwise-recipient/{itemId},DELETE_TransferwiseRecipient_for_User_TransferwiseQuote
690,bunq.com,bunq.com,DELETE,/user/{userID}/whitelist-sdd-one-off/{itemId},DELETE_WhitelistSddOneOff_for_User
691,bunq.com,bunq.com,PUT,/user/{userID}/credential-password-ip/{credential-password-ipID}/ip/{itemId},UPDATE_Ip_for_User_CredentialPasswordIp
692,bunq.com,bunq.com,PUT,/user/{userID}/monetary-account/{monetary-accountID}/bunqme-fundraiser-result/{bunqme-fundraiser-resultID}/note-text/{itemId},UPDATE_NoteText_for_User_MonetaryAccount_BunqmeFundraiserResult
693,bunq.com,bunq.com,PUT,/user/{userID}/monetary-account/{monetary-accountID}/bunqme-tab/{itemId},UPDATE_BunqmeTab_for_User_MonetaryAccount
694,bunq.com,bunq.com,PUT,/user/{userID}/monetary-account/{monetary-accountID}/currency-conversion-quote/{itemId},UPDATE_CurrencyConversionQuote_for_User_MonetaryAccount
695,bunq.com,bunq.com,PUT,/user/{userID}/monetary-account/{monetary-accountID}/mastercard-action/{mastercard-actionID}/note-text/{itemId},UPDATE_NoteText_for_User_MonetaryAccount_MastercardAction
696,bunq.com,bunq.com,PUT,/user/{userID}/monetary-account/{monetary-accountID}/payment-batch/{itemId},UPDATE_PaymentBatch_for_User_MonetaryAccount
697,bunq.com,bunq.com,PUT,/user/{userID}/monetary-account/{monetary-accountID}/schedule-payment/{itemId},UPDATE_SchedulePayment_for_User_MonetaryAccount
698,bunq.com,bunq.com,PUT,/user/{userID}/monetary-account/{monetary-accountID}/schedule-payment/{schedule-paymentID}/note-attachment/{itemId},UPDATE_NoteAttachment_for_User_MonetaryAccount_SchedulePayment
699,bunq.com,bunq.com,PUT,/user/{userID}/monetary-account/{monetary-accountID}/schedule/{scheduleID}/schedule-instance/{schedule-instanceID}/note-text/{itemId},UPDATE_NoteText_for_User_MonetaryAccount_Schedule_ScheduleInstance
700,bunq.com,bunq.com,PUT,/user/{userID}/monetary-account/{monetary-accountID}/sofort-merchant-transaction/{sofort-merchant-transactionID}/note-attachment/{itemId},UPDATE_NoteAttachment_for_User_MonetaryAccount_SofortMerchantTransaction
701,bunq.com,bunq.com,PUT,/user/{userID}/monetary-account/{monetary-accountID}/sofort-merchant-transaction/{sofort-merchant-transactionID}/note-text/{itemId},UPDATE_NoteText_for_User_MonetaryAccount_SofortMerchantTransaction
702,bunq.com,bunq.com,PUT,/user/{userID}/monetary-account/{monetary-accountID}/whitelist/{whitelistID}/whitelist-result/{whitelist-resultID}/note-attachment/{itemId},UPDATE_NoteAttachment_for_User_MonetaryAccount_Whitelist_WhitelistResult
703,bunq.com,bunq.com,PUT,/user/{userID}/monetary-account/{monetary-accountID}/whitelist/{whitelistID}/whitelist-result/{whitelist-resultID}/note-text/{itemId},UPDATE_NoteText_for_User_MonetaryAccount_Whitelist_WhitelistResult
704,c19qrserver.local,c19qrserver.local,DELETE,/signin/{signinId},
705,c19qrserver.local,c19qrserver.local,DELETE,/user/{userId},
706,c19qrserver.local,c19qrserver.local,PUT,/signin/{signinId},
707,callfire.com,callfire.com,DELETE,/campaigns/sounds/{id},deleteCampaignSound
708,callfire.com,callfire.com,DELETE,/contacts/{id},deleteContact
709,callfire.com,callfire.com,DELETE,/contacts/dncs/{number},deleteDoNotContact
710,callfire.com,callfire.com,DELETE,/contacts/dncs/sources/{source},deleteDoNotContactsBySource
711,callfire.com,callfire.com,DELETE,/contacts/lists/{id},deleteContactList
712,callfire.com,callfire.com,DELETE,/contacts/lists/{id}/items,removeContactListItems
713,callfire.com,callfire.com,DELETE,/contacts/lists/{id}/items/{contactId},removeContactListItem
714,callfire.com,callfire.com,DELETE,/me/api/credentials/{id},deleteApiCredential
715,callfire.com,callfire.com,DELETE,/texts/auto-replys/{id},deleteTextAutoReply
716,callfire.com,callfire.com,DELETE,/webhooks/{id},deleteWebhook
717,callfire.com,callfire.com,PUT,/calls/broadcasts/{id},updateCallBroadcast
718,callfire.com,callfire.com,PUT,/campaigns/batches/{id},updateCampaignBatch
719,callfire.com,callfire.com,PUT,/contacts/{id},updateContact
720,callfire.com,callfire.com,PUT,/contacts/dncs/{number},updateDoNotContact
721,callfire.com,callfire.com,PUT,/contacts/lists/{id},updateContactList
722,callfire.com,callfire.com,PUT,/keywords/leases/{keyword},updateKeywordLease
723,callfire.com,callfire.com,PUT,/keywords/leases/configs/{keyword},updateKeywordLeaseConfig
724,callfire.com,callfire.com,PUT,/numbers/leases/{number},updateNumberLease
725,callfire.com,callfire.com,PUT,/numbers/leases/configs/{number},updateNumberLeaseConfig
726,callfire.com,callfire.com,PUT,/texts/broadcasts/{id},updateTextBroadcast
727,callfire.com,callfire.com,PUT,/webhooks/{id},updateWebhook
728,cambase.io,cambase.io,PATCH,/api/v1/models/{id}.json,
729,cambase.io,cambase.io,PATCH,/api/v1/recorders/{id}.json,
730,cambase.io,cambase.io,PATCH,/api/v1/vendors/{id}.json,
731,cambase.io,cambase.io,PUT,/api/v1/models/{id}.json,
732,cambase.io,cambase.io,PUT,/api/v1/recorders/{id}.json,
733,cambase.io,cambase.io,PUT,/api/v1/vendors/{id}.json,
734,cdcgov.local,cdcgov.local:prime-data-hub,DELETE,/settings/organizations/{organizationName},
735,cdcgov.local,cdcgov.local:prime-data-hub,DELETE,/settings/organizations/{organizationName}/receivers/{receiverName},
736,cdcgov.local,cdcgov.local:prime-data-hub,DELETE,/settings/organizations/{organizationName}/senders/{senderName},
737,cdcgov.local,cdcgov.local:prime-data-hub,PUT,/settings/organizations/{organizationName},
738,cdcgov.local,cdcgov.local:prime-data-hub,PUT,/settings/organizations/{organizationName}/receivers/{receiverName},
739,cdcgov.local,cdcgov.local:prime-data-hub,PUT,/settings/organizations/{organizationName}/senders/{senderName},
740,cenit.io,cenit.io,DELETE,/setup/connection_role/{id},
741,cenit.io,cenit.io,DELETE,/setup/connection/{id},
742,cenit.io,cenit.io,DELETE,/setup/data_type/{id},
743,cenit.io,cenit.io,DELETE,/setup/flow/{id},
744,cenit.io,cenit.io,DELETE,/setup/namespace/{id},
745,cenit.io,cenit.io,DELETE,/setup/observer/{id},
746,cenit.io,cenit.io,DELETE,/setup/scheduler/{id},
747,cenit.io,cenit.io,DELETE,/setup/schema/{id},
748,cenit.io,cenit.io,DELETE,/setup/translator/{id},
749,cenit.io,cenit.io,DELETE,/setup/webhook/{id},
750,circleci.com,circleci.com,DELETE,/project/{username}/{project}/build-cache,
751,circleci.com,circleci.com,DELETE,/project/{username}/{project}/checkout-key/{fingerprint},
752,circleci.com,circleci.com,DELETE,/project/{username}/{project}/envvar/{name},
753,circuitsandbox.net,circuitsandbox.net,DELETE,/conversations/{convId}/archive,undoArchiveConversation
754,circuitsandbox.net,circuitsandbox.net,DELETE,/conversations/{convId}/favorite,deleteFavorite
755,circuitsandbox.net,circuitsandbox.net,DELETE,/conversations/{convId}/label/{labelId},unassignLabel
756,circuitsandbox.net,circuitsandbox.net,DELETE,/conversations/{convId}/messages/{itemId}/flag,unFlagItem
757,circuitsandbox.net,circuitsandbox.net,DELETE,/conversations/{convId}/messages/{itemId}/like,unlikeItem
758,circuitsandbox.net,circuitsandbox.net,DELETE,/conversations/{convId}/pins/{itemId},unPinAConversation
759,circuitsandbox.net,circuitsandbox.net,DELETE,/spaces/{id},deleteSpace
760,circuitsandbox.net,circuitsandbox.net,DELETE,/spaces/item/{itemId},deleteSpaceItem
761,circuitsandbox.net,circuitsandbox.net,DELETE,/users/labels/{labelId},removeLabel
762,circuitsandbox.net,circuitsandbox.net,DELETE,/webhooks,removeWebHooks
763,circuitsandbox.net,circuitsandbox.net,DELETE,/webhooks/{id},removeWebHook
764,circuitsandbox.net,circuitsandbox.net,PUT,/conversations/group/{convId},updateConversationGroup
765,circuitsandbox.net,circuitsandbox.net,PUT,/spaces/{spaceId}/participant,updateParticipantInSpace
766,circuitsandbox.net,circuitsandbox.net,PUT,/spaces/{spaceId}/topic/{topicId}/reply/{replyId},updateSpaceReply
767,circuitsandbox.net,circuitsandbox.net,PUT,/spaces/{spaceId}/welcomebox/{content},v2UpdateWelcomeBoxContent
768,circuitsandbox.net,circuitsandbox.net,PUT,/spaces/{topicId}/pin,pinTopic
769,circuitsandbox.net,circuitsandbox.net,PUT,/spaces/{topicId}/unpin,unpinTopic
770,circuitsandbox.net,circuitsandbox.net,PUT,/spaces/like/{itemId},likeSpaceItem
771,circuitsandbox.net,circuitsandbox.net,PUT,/spaces/search/add/recent,addRecentSpaceSearch
772,circuitsandbox.net,circuitsandbox.net,PUT,/spaces/search/cancel/{searchId},cancelSpaceSearch
773,circuitsandbox.net,circuitsandbox.net,PUT,/spaces/unflag/{itemId},unflagSpaceItem
774,circuitsandbox.net,circuitsandbox.net,PUT,/users/presence,setUserPresence
775,citrixonline.com,citrixonline.com:scim,DELETE,/Groups/{groupKey},deleteGroup
776,citrixonline.com,citrixonline.com:gotomeeting,DELETE,/meetings/{meetingId},
777,citrixonline.com,citrixonline.com:gotomeeting,DELETE,/organizers,
778,citrixonline.com,citrixonline.com:gotomeeting,DELETE,/organizers/{organizerKey},
779,citrixonline.com,citrixonline.com:scim,DELETE,/Users/{userKey},deleteUser
780,citrixonline.com,citrixonline.com:scim,PATCH,/Groups/{groupKey},updateGroup
781,citrixonline.com,citrixonline.com:scim,PATCH,/Users/{userKey},updateUser
782,citrixonline.com,citrixonline.com:scim,PATCH,/Users/me,updateMe
783,citrixonline.com,citrixonline.com:scim,PUT,/Groups/{groupKey},replaceGroup
784,citrixonline.com,citrixonline.com:gotomeeting,PUT,/meetings/{meetingId},
785,citrixonline.com,citrixonline.com:gotomeeting,PUT,/organizers/{organizerKey},
786,citrixonline.com,citrixonline.com:scim,PUT,/Users/me,replaceMe
787,clarify.io,clarify.io,DELETE,/v1/bundles/{bundle_id},
788,clarify.io,clarify.io,DELETE,/v1/bundles/{bundle_id}/metadata,
789,clarify.io,clarify.io,DELETE,/v1/bundles/{bundle_id}/tracks,
790,clarify.io,clarify.io,DELETE,/v1/bundles/{bundle_id}/tracks/{track_id},
791,clarify.io,clarify.io,PUT,/v1/bundles/{bundle_id},
