row_id,part,provider,method,path,operationId
pc-r1867,2,digitalocean,PUT,/v2/databases/{database_cluster_uuid}/pools/{pool_name},databases_update_connectionPool
pc-r1868,4,digitalocean,DELETE,/v2/databases/{database_cluster_uuid}/pools/{pool_name},databases_delete_connectionPool
pc-r1870,3,digitalocean,PUT,/v2/databases/{database_cluster_uuid}/eviction_policy,databases_update_evictionPolicy
pc-r1872,4,digitalocean,PUT,/v2/databases/{database_cluster_uuid}/sql_mode,databases_update_sql_mode
pc-r1873,4,digitalocean,PUT,/v2/databases/{database_cluster_uuid}/upgrade,databases_update_major_version
pc-r1875,6,digitalocean,PUT,/v2/databases/{database_cluster_uuid}/autoscale,databases_update_autoscale
pc-r1879,8,digitalocean,PUT,/v2/databases/{database_cluster_uuid}/topics/{topic_name},databases_update_kafka_topic
pc-r1880,5,digitalocean,DELETE,/v2/databases/{database_cluster_uuid}/topics/{topic_name},databases_delete_kafka_topic
pc-r1884,6,digitalocean,PUT,/v2/databases/{database_cluster_uuid}/logsink/{logsink_id},databases_update_logsink
pc-r1885,7,digitalocean,DELETE,/v2/databases/{database_cluster_uuid}/logsink/{logsink_id},databases_delete_logsink
pc-r1889,8,digitalocean,DELETE,/v2/databases/{database_cluster_uuid}/schema-registry/{subject_name},databases_delete_kafka_schema
pc-r1892,9,digitalocean,PUT,/v2/databases/{database_cluster_uuid}/schema-registry/config,databases_update_kafka_schema_config
pc-r1894,2,digitalocean,PUT,/v2/databases/{database_cluster_uuid}/schema-registry/config/{subject_name},databases_update_kafka_schema_subject_config
pc-r1896,3,digitalocean,PUT,/v2/databases/metrics/credentials,databases_update_cluster_metrics_credentials
pc-r1898,1,digitalocean,DELETE,/v2/databases/{database_cluster_uuid}/indexes/{index_name},databases_delete_opensearch_index
pc-r1900,4,digitalocean,DELETE,/v2/dedicated-inferences/{dedicated_inference_id},dedicatedInferences_delete
pc-r1901,2,digitalocean,PATCH,/v2/dedicated-inferences/{dedicated_inference_id},dedicatedInferences_patch
pc-r1909,8,digitalocean,DELETE,/v2/dedicated-inferences/{dedicated_inference_id}/tokens/{token_id},dedicatedInferences_delete_tokens
pc-r1915,5,digitalocean,DELETE,/v2/domains/{domain_name},domains_delete
pc-r1919,8,digitalocean,PUT,/v2/domains/{domain_name}/records/{domain_record_id},domains_update_record
pc-r1920,2,digitalocean,DELETE,/v2/domains/{domain_name}/records/{domain_record_id},domains_delete_record
pc-r1921,6,digitalocean,PATCH,/v2/domains/{domain_name}/records/{domain_record_id},domains_patch_record
pc-r1924,6,digitalocean,DELETE,/v2/droplets,droplets_destroy_byTag
pc-r1926,1,digitalocean,DELETE,/v2/droplets/{droplet_id},droplets_destroy
pc-r1940,8,digitalocean,DELETE,/v2/droplets/{droplet_id}/destroy_with_associated_resources/selective,droplets_destroy_withAssociatedResourcesSelective
pc-r1941,8,digitalocean,DELETE,/v2/droplets/{droplet_id}/destroy_with_associated_resources/dangerous,droplets_destroy_withAssociatedResourcesDangerous
pc-r1947,2,digitalocean,PUT,/v2/droplets/autoscale/{autoscale_pool_id},autoscalepools_update
pc-r1948,3,digitalocean,DELETE,/v2/droplets/autoscale/{autoscale_pool_id},autoscalepools_delete
pc-r1949,5,digitalocean,DELETE,/v2/droplets/autoscale/{autoscale_pool_id}/dangerous,autoscalepools_delete_dangerous
pc-r1955,3,digitalocean,PUT,/v2/firewalls/{firewall_id},firewalls_update
pc-r1956,5,digitalocean,DELETE,/v2/firewalls/{firewall_id},firewalls_delete
pc-r1957,8,digitalocean,POST,/v2/firewalls/{firewall_id}/droplets,firewalls_assign_droplets
pc-r1958,4,digitalocean,DELETE,/v2/firewalls/{firewall_id}/droplets,firewalls_delete_droplets
pc-r1959,6,digitalocean,POST,/v2/firewalls/{firewall_id}/tags,firewalls_add_tags
pc-r1960,2,digitalocean,DELETE,/v2/firewalls/{firewall_id}/tags,firewalls_delete_tags
pc-r1962,8,digitalocean,DELETE,/v2/firewalls/{firewall_id}/rules,firewalls_delete_rules
pc-r1966,2,digitalocean,DELETE,/v2/floating_ips/{floating_ip},floatingIPs_delete
pc-r1968,5,digitalocean,POST,/v2/floating_ips/{floating_ip}/actions,floatingIPsAction_post
pc-r1973,1,digitalocean,DELETE,/v2/functions/namespaces/{namespace_id},functions_delete_namespace
pc-r1977,8,digitalocean,PUT,/v2/functions/namespaces/{namespace_id}/triggers/{trigger_name},functions_update_trigger
pc-r1978,1,digitalocean,DELETE,/v2/functions/namespaces/{namespace_id}/triggers/{trigger_name},functions_delete_trigger
pc-r1981,9,digitalocean,PUT,/v2/functions/namespaces/{namespace_id}/keys/{key_id},functionsAccessKey_update
pc-r1982,3,digitalocean,DELETE,/v2/functions/namespaces/{namespace_id}/keys/{key_id},functionsAccessKey_delete
pc-r1986,4,digitalocean,PUT,/v2/images/{image_id},images_update
pc-r1987,1,digitalocean,DELETE,/v2/images/{image_id},images_delete
pc-r1998,2,digitalocean,PUT,/v2/kubernetes/clusters/{cluster_id},kubernetes_update_cluster
pc-r1999,8,digitalocean,DELETE,/v2/kubernetes/clusters/{cluster_id},kubernetes_delete_cluster
pc-r2001,3,digitalocean,DELETE,/v2/kubernetes/clusters/{cluster_id}/destroy_with_associated_resources/selective,kubernetes_destroy_associatedResourcesSelective
pc-r2002,3,digitalocean,DELETE,/v2/kubernetes/clusters/{cluster_id}/destroy_with_associated_resources/dangerous,kubernetes_destroy_associatedResourcesDangerous
pc-r2010,2,digitalocean,PUT,/v2/kubernetes/clusters/{cluster_id}/node_pools/{node_pool_id},kubernetes_update_nodePool
pc-r2011,3,digitalocean,DELETE,/v2/kubernetes/clusters/{cluster_id}/node_pools/{node_pool_id},kubernetes_delete_nodePool
pc-r2012,1,digitalocean,DELETE,/v2/kubernetes/clusters/{cluster_id}/node_pools/{node_pool_id}/nodes/{node_id},kubernetes_delete_node
pc-r2019,3,digitalocean,DELETE,/v2/kubernetes/registry,kubernetes_remove_registry
pc-r2021,7,digitalocean,DELETE,/v2/kubernetes/registries,kubernetes_remove_registries
pc-r2026,6,digitalocean,PUT,/v2/load_balancers/{lb_id},loadBalancers_update
pc-r2027,2,digitalocean,DELETE,/v2/load_balancers/{lb_id},loadBalancers_delete
pc-r2028,9,digitalocean,DELETE,/v2/load_balancers/{lb_id}/cache,loadBalancers_delete_cache
pc-r2029,2,digitalocean,POST,/v2/load_balancers/{lb_id}/droplets,loadBalancers_add_droplets
pc-r2030,9,digitalocean,DELETE,/v2/load_balancers/{lb_id}/droplets,loadBalancers_remove_droplets
pc-r2032,7,digitalocean,DELETE,/v2/load_balancers/{lb_id}/forwarding_rules,loadBalancers_remove_forwardingRules
pc-r2036,1,digitalocean,PUT,/v2/monitoring/alerts/{alert_uuid},monitoring_update_alertPolicy
pc-r2037,9,digitalocean,DELETE,/v2/monitoring/alerts/{alert_uuid},monitoring_delete_alertPolicy
pc-r2099,3,digitalocean,POST,/v2/monitoring/sinks/destinations/{destination_uuid},monitoring_update_destination
pc-r2100,5,digitalocean,DELETE,/v2/monitoring/sinks/destinations/{destination_uuid},monitoring_delete_destination
pc-r2104,5,digitalocean,DELETE,/v2/monitoring/sinks/{sink_uuid},monitoring_delete_sink
pc-r2108,9,digitalocean,DELETE,/v2/nfs/{nfs_id},nfs_delete
pc-r2112,7,digitalocean,DELETE,/v2/nfs/snapshots/{nfs_snapshot_id},nfs_delete_snapshot
pc-r2116,7,digitalocean,DELETE,/v2/nfs/access_points/{access_point_id},nfs_delete_access_point
pc-r2122,7,digitalocean,DELETE,/v2/partner_network_connect/attachments/{pa_id},partnerAttachments_delete
pc-r2123,8,digitalocean,PATCH,/v2/partner_network_connect/attachments/{pa_id},partnerAttachments_patch
pc-r2127,1,digitalocean,POST,/v2/partner_network_connect/attachments/{pa_id}/service_key,partnerAttachments_create_service_key
pc-r2131,2,digitalocean,PUT,/v2/projects/default,projects_update_default
pc-r2132,2,digitalocean,PATCH,/v2/projects/default,projects_patch_default
pc-r2134,9,digitalocean,PUT,/v2/projects/{project_id},projects_update
pc-r2135,9,digitalocean,DELETE,/v2/projects/{project_id},projects_delete
pc-r2136,9,digitalocean,PATCH,/v2/projects/{project_id},projects_patch
pc-r2138,3,digitalocean,POST,/v2/projects/{project_id}/resources,projects_assign_resources
pc-r2140,6,digitalocean,POST,/v2/projects/default/resources,projects_assign_resources_default
pc-r2145,3,digitalocean,DELETE,/v2/registries/{registry_name},registries_delete
pc-r2153,7,digitalocean,PUT,/v2/registries/{registry_name}/garbage-collection/{garbage_collection_uuid},registries_update_garbageCollection
pc-r2155,1,digitalocean,DELETE,/v2/registries/{registry_name}/repositories/{repository_name},registries_delete_repository
pc-r2157,1,digitalocean,DELETE,/v2/registries/{registry_name}/repositories/{repository_name}/tags/{repository_tag},registries_delete_repositoryTag
pc-r2159,3,digitalocean,DELETE,/v2/registries/{registry_name}/repositories/{repository_name}/digests/{manifest_digest},registries_delete_repositoryManifest
pc-r2163,7,digitalocean,DELETE,/v2/registry,registry_delete
pc-r2165,9,digitalocean,POST,/v2/registry/subscription,registry_update_subscription
pc-r2171,7,digitalocean,DELETE,/v2/registry/{registry_name}/repositories/{repository_name}/tags/{repository_tag},registry_delete_repositoryTag
pc-r2173,4,digitalocean,DELETE,/v2/registry/{registry_name}/repositories/{repository_name}/digests/{manifest_digest},registry_delete_repositoryManifest
pc-r2177,3,digitalocean,PUT,/v2/registry/{registry_name}/garbage-collection/{garbage_collection_uuid},registry_update_garbageCollection
pc-r2183,1,digitalocean,DELETE,/v2/reserved_ips/{reserved_ip},reservedIPs_delete
pc-r2190,8,digitalocean,DELETE,/v2/reserved_ipv6/{reserved_ipv6},reservedIPv6_delete
pc-r2191,8,digitalocean,POST,/v2/reserved_ipv6/{reserved_ipv6}/actions,reservedIPv6Actions_post
pc-r2195,3,digitalocean,DELETE,/v2/byoip_prefixes/{byoip_prefix_uuid},byoipPrefixes_delete
pc-r2196,4,digitalocean,PATCH,/v2/byoip_prefixes/{byoip_prefix_uuid},byoipPrefixes_patch
pc-r2205,3,digitalocean,PUT,/v2/security/settings/plan,security_update_settings_plan
pc-r2207,2,digitalocean,DELETE,/v2/security/settings/suppressions/{suppression_uuid},security_delete_suppression
pc-r2211,2,digitalocean,DELETE,/v2/snapshots/{snapshot_id},snapshots_delete
pc-r2215,9,digitalocean,PUT,/v2/spaces/keys/{access_key},spacesKey_update
pc-r2216,5,digitalocean,DELETE,/v2/spaces/keys/{access_key},spacesKey_delete
pc-r2217,5,digitalocean,PATCH,/v2/spaces/keys/{access_key},spacesKey_patch
pc-r2221,8,digitalocean,DELETE,/v2/tags/{tag_id},tags_delete
pc-r2222,1,digitalocean,POST,/v2/tags/{tag_id}/resources,tags_assign_resources
pc-r2223,4,digitalocean,DELETE,/v2/tags/{tag_id}/resources,tags_unassign_resources
pc-r2227,2,digitalocean,PUT,/v2/vector-databases/{id},vectorDatabases_update
pc-r2228,6,digitalocean,DELETE,/v2/vector-databases/{id},vectorDatabases_delete
pc-r2233,2,digitalocean,POST,/v2/vector-databases/{id}/resize,vectorDatabases_post_resize
pc-r2234,7,digitalocean,PUT,/v2/vector-databases/{id}/tags,vectorDatabases_update_tags
pc-r2237,2,digitalocean,DELETE,/v2/volumes,volumes_delete_byName
pc-r2240,9,digitalocean,DELETE,/v2/volumes/snapshots/{snapshot_id},volumeSnapshots_delete_byId
pc-r2242,9,digitalocean,DELETE,/v2/volumes/{volume_id},volumes_delete
pc-r2244,1,digitalocean,POST,/v2/volumes/{volume_id}/actions,volumeActions_post_byId
pc-r2251,2,digitalocean,PUT,/v2/vpcs/{vpc_id},vpcs_update
pc-r2252,7,digitalocean,DELETE,/v2/vpcs/{vpc_id},vpcs_delete
pc-r2253,5,digitalocean,PATCH,/v2/vpcs/{vpc_id},vpcs_patch
pc-r2257,2,digitalocean,PATCH,/v2/vpcs/{vpc_id}/peerings/{vpc_peering_id},vpcs_patch_peerings
pc-r2261,4,digitalocean,DELETE,/v2/vpc_peerings/{vpc_peering_id},vpcPeerings_delete
pc-r2262,5,digitalocean,PATCH,/v2/vpc_peerings/{vpc_peering_id},vpcPeerings_patch
pc-r2266,7,digitalocean,PUT,/v2/vpc_nat_gateways/{id},vpcnatgateways_update
pc-r2267,6,digitalocean,DELETE,/v2/vpc_nat_gateways/{id},vpcnatgateways_delete
pc-r2271,1,digitalocean,PUT,/v2/uptime/checks/{check_id},uptime_update_check
pc-r2272,5,digitalocean,DELETE,/v2/uptime/checks/{check_id},uptime_delete_check
pc-r2277,5,digitalocean,PUT,/v2/uptime/checks/{check_id}/alerts/{alert_id},uptime_update_alert
pc-r2278,7,digitalocean,DELETE,/v2/uptime/checks/{check_id}/alerts/{alert_id},uptime_delete_alert
pc-r2283,1,digitalocean,PUT,/v2/gen-ai/agents/{agent_uuid}/api_keys/{api_key_uuid},genai_update_agent_api_key
pc-r2284,5,digitalocean,DELETE,/v2/gen-ai/agents/{agent_uuid}/api_keys/{api_key_uuid},genai_delete_agent_api_key
pc-r2285,4,digitalocean,PUT,/v2/gen-ai/agents/{agent_uuid}/api_keys/{api_key_uuid}/regenerate,genai_regenerate_agent_api_key
pc-r2287,1,digitalocean,PUT,/v2/gen-ai/agents/{agent_uuid}/functions/{function_uuid},genai_update_agent_function
pc-r2288,6,digitalocean,DELETE,/v2/gen-ai/agents/{agent_uuid}/functions/{function_uuid},genai_detach_agent_function
pc-r2289,1,digitalocean,POST,/v2/gen-ai/agents/{agent_uuid}/guardrails,genai_attach_agent_guardrails
pc-r2290,8,digitalocean,DELETE,/v2/gen-ai/agents/{agent_uuid}/guardrails/{guardrail_uuid},genai_detach_agent_guardrail
pc-r2291,4,digitalocean,POST,/v2/gen-ai/agents/{agent_uuid}/knowledge_bases,genai_attach_knowledge_bases
pc-r2292,7,digitalocean,POST,/v2/gen-ai/agents/{agent_uuid}/knowledge_bases/{knowledge_base_uuid},genai_attach_knowledge_base
pc-r2293,9,digitalocean,DELETE,/v2/gen-ai/agents/{agent_uuid}/knowledge_bases/{knowledge_base_uuid},genai_detach_knowledge_base
pc-r2294,2,digitalocean,PUT,/v2/gen-ai/agents/{parent_agent_uuid}/child_agents/{child_agent_uuid},genai_update_attached_agent
pc-r2296,2,digitalocean,DELETE,/v2/gen-ai/agents/{parent_agent_uuid}/child_agents/{child_agent_uuid},genai_detach_agent
pc-r2298,7,digitalocean,PUT,/v2/gen-ai/agents/{uuid},genai_update_agent
pc-r2299,7,digitalocean,DELETE,/v2/gen-ai/agents/{uuid},genai_delete_agent
pc-r2304,6,digitalocean,PUT,/v2/gen-ai/agents/{uuid}/versions,genai_rollback_to_agent_version
pc-r2308,7,digitalocean,PUT,/v2/gen-ai/anthropic/keys/{api_key_uuid},genai_update_anthropic_api_key
pc-r2309,7,digitalocean,DELETE,/v2/gen-ai/anthropic/keys/{api_key_uuid},genai_delete_anthropic_api_key
pc-r2314,9,digitalocean,DELETE,/v2/gen-ai/custom_models/{uuid},genai_delete_custom_model
pc-r2315,5,digitalocean,PATCH,/v2/gen-ai/custom_models/{uuid}/metadata,genai_update_custom_model_metadata
pc-r2319,5,digitalocean,DELETE,/v2/gen-ai/evaluation_datasets/{dataset_uuid},genai_delete_evaluation_dataset
pc-r2323,4,digitalocean,PUT,/v2/gen-ai/custom_evaluation_metrics/{metric_uuid},genai_update_custom_evaluation_metric
pc-r2324,9,digitalocean,DELETE,/v2/gen-ai/custom_evaluation_metrics/{metric_uuid},genai_delete_custom_evaluation_metric
pc-r2333,3,digitalocean,PUT,/v2/gen-ai/evaluation_test_cases/{test_case_uuid},genai_update_evaluation_test_case
pc-r2339,3,digitalocean,PUT,/v2/gen-ai/indexing_jobs/{uuid}/cancel,genai_cancel_indexing_job
pc-r2345,7,digitalocean,PUT,/v2/gen-ai/knowledge_bases/{knowledge_base_uuid}/data_sources/{data_source_uuid},genai_update_knowledge_base_data_source
pc-r2346,5,digitalocean,DELETE,/v2/gen-ai/knowledge_bases/{knowledge_base_uuid}/data_sources/{data_source_uuid},genai_delete_knowledge_base_data_source
pc-r2349,6,digitalocean,PUT,/v2/gen-ai/knowledge_bases/{uuid},genai_update_knowledge_base
pc-r2350,9,digitalocean,DELETE,/v2/gen-ai/knowledge_bases/{uuid},genai_delete_knowledge_base
pc-r2355,2,digitalocean,DELETE,/v2/gen-ai/model_evaluation_presets/{eval_preset_uuid},genai_delete_model_evaluation_preset
pc-r2359,1,digitalocean,DELETE,/v2/gen-ai/model_evaluation_runs/{eval_run_uuid},genai_delete_model_evaluation_run
pc-r2360,3,digitalocean,PATCH,/v2/gen-ai/model_evaluation_runs/{eval_run_uuid},genai_update_model_evaluation_run
pc-r2361,1,digitalocean,PUT,/v2/gen-ai/model_evaluation_runs/{eval_run_uuid}/cancel,genai_cancel_model_evaluation_run
pc-r2366,1,digitalocean,PUT,/v2/gen-ai/models/api_keys/{api_key_uuid},genai_update_model_api_key
pc-r2367,9,digitalocean,DELETE,/v2/gen-ai/models/api_keys/{api_key_uuid},genai_delete_model_api_key
pc-r2368,5,digitalocean,PUT,/v2/gen-ai/models/api_keys/{api_key_uuid}/regenerate,genai_regenerate_model_api_key
pc-r2376,8,digitalocean,PUT,/v2/gen-ai/models/routers/{uuid},genai_update_model_router
pc-r2377,2,digitalocean,DELETE,/v2/gen-ai/models/routers/{uuid},genai_delete_model_router
pc-r2383,1,digitalocean,PUT,/v2/gen-ai/openai/keys/{api_key_uuid},genai_update_openai_api_key
pc-r2384,1,digitalocean,DELETE,/v2/gen-ai/openai/keys/{api_key_uuid},genai_delete_openai_api_key
pc-r2395,3,digitalocean,PUT,/v2/gen-ai/scenario_sets/{scenario_set_uuid},genai_update_scenario_set
pc-r2396,8,digitalocean,DELETE,/v2/gen-ai/scenario_sets/{scenario_set_uuid},genai_delete_scenario_set
pc-r2402,3,digitalocean,DELETE,/v2/gen-ai/scheduled-indexing/{uuid},genai_delete_scheduled_indexing
pc-r2406,8,digitalocean,PUT,/v2/gen-ai/simulation_runs/{run_uuid},genai_update_simulation_run
pc-r2407,5,digitalocean,DELETE,/v2/gen-ai/simulation_runs/{run_uuid},genai_delete_simulation_run
pc-r2408,3,digitalocean,PATCH,/v2/gen-ai/simulation_runs/{run_uuid}/cancel,genai_patch_cancel_simulation_run
pc-r2416,4,digitalocean,PUT,/v2/gen-ai/workspaces/{workspace_uuid},genai_update_workspace
pc-r2417,7,digitalocean,DELETE,/v2/gen-ai/workspaces/{workspace_uuid},genai_delete_workspace
pc-r2419,9,digitalocean,PUT,/v2/gen-ai/workspaces/{workspace_uuid}/agents,genai_update_agents_workspace
pc-r2430,6,digitalocean,PUT,/<upload_url>,inference_upload_batch_file
pc-r2435,9,digitalocean,POST,/v1/batches/{batch_id}/cancel,inference_cancel_batch
pc-r2437,3,jira,PUT,/rest/api/2/announcementBanner,setBanner
pc-r2439,5,jira,POST,/rest/api/2/app/field/value,updateMultipleCustomFieldValues
pc-r2441,5,jira,PUT,/rest/api/2/app/field/{fieldIdOrKey}/context/configuration,updateCustomFieldConfiguration
pc-r2442,8,jira,PUT,/rest/api/2/app/field/{fieldIdOrKey}/value,updateCustomFieldValue
pc-r2445,3,jira,PUT,/rest/api/2/application-properties/{id},setApplicationProperty
pc-r2452,2,jira,DELETE,/rest/api/2/attachment/{id},removeAttachment
pc-r2462,3,jira,PUT,/rest/api/2/comment/{commentId}/properties/{propertyKey},setCommentProperty
pc-r2463,9,jira,DELETE,/rest/api/2/comment/{commentId}/properties/{propertyKey},deleteCommentProperty
pc-r2467,3,jira,PUT,/rest/api/2/component/{id},updateComponent
pc-r2468,1,jira,DELETE,/rest/api/2/component/{id},deleteComponent
pc-r2472,2,jira,PUT,/rest/api/2/config/fieldschemes/fields,updateFieldsAssociatedWithSchemes
pc-r2473,4,jira,DELETE,/rest/api/2/config/fieldschemes/fields,removeFieldsAssociatedWithSchemes
pc-r2474,8,jira,PUT,/rest/api/2/config/fieldschemes/fields/parameters,updateFieldAssociationSchemeItemParameters
pc-r2475,5,jira,DELETE,/rest/api/2/config/fieldschemes/fields/parameters,removeFieldAssociationSchemeItemParameters
pc-r2477,3,jira,PUT,/rest/api/2/config/fieldschemes/projects,associateProjectsToFieldAssociationSchemes
pc-r2479,4,jira,PUT,/rest/api/2/config/fieldschemes/{id},updateFieldAssociationScheme
pc-r2480,4,jira,DELETE,/rest/api/2/config/fieldschemes/{id},deleteFieldAssociationScheme
pc-r2487,1,jira,PUT,/rest/api/2/configuration/timetracking,selectTimeTrackingImplementation
pc-r2490,5,jira,PUT,/rest/api/2/configuration/timetracking/options,setSharedTimeTrackingConfiguration
pc-r2494,5,jira,PUT,/rest/api/2/dashboard/bulk/edit,bulkEditDashboards
pc-r2499,4,jira,PUT,/rest/api/2/dashboard/{dashboardId}/gadget/{gadgetId},updateGadget
pc-r2500,9,jira,DELETE,/rest/api/2/dashboard/{dashboardId}/gadget/{gadgetId},removeGadget
pc-r2503,9,jira,PUT,/rest/api/2/dashboard/{dashboardId}/items/{itemId}/properties/{propertyKey},setDashboardItemProperty
pc-r2504,6,jira,DELETE,/rest/api/2/dashboard/{dashboardId}/items/{itemId}/properties/{propertyKey},deleteDashboardItemProperty
pc-r2506,5,jira,PUT,/rest/api/2/dashboard/{id},updateDashboard
pc-r2507,3,jira,DELETE,/rest/api/2/dashboard/{id},deleteDashboard
pc-r2517,6,jira,PUT,/rest/api/2/field/association,createAssociations
pc-r2518,1,jira,DELETE,/rest/api/2/field/association,removeAssociations
pc-r2521,9,jira,PUT,/rest/api/2/field/{fieldId},updateCustomField
pc-r2526,6,jira,PUT,/rest/api/2/field/{fieldId}/context/defaultValue,setDefaultValues
pc-r2531,7,jira,PUT,/rest/api/2/field/{fieldId}/context/{contextId},updateCustomFieldContext
pc-r2532,5,jira,DELETE,/rest/api/2/field/{fieldId}/context/{contextId},deleteCustomFieldContext
pc-r2533,4,jira,PUT,/rest/api/2/field/{fieldId}/context/{contextId}/issuetype,addIssueTypesToContext
pc-r2534,8,jira,POST,/rest/api/2/field/{fieldId}/context/{contextId}/issuetype/remove,removeIssueTypesFromContext
pc-r2536,7,jira,PUT,/rest/api/2/field/{fieldId}/context/{contextId}/option,updateCustomFieldOption
pc-r2538,7,jira,PUT,/rest/api/2/field/{fieldId}/context/{contextId}/option/move,reorderCustomFieldOptions
pc-r2539,5,jira,DELETE,/rest/api/2/field/{fieldId}/context/{contextId}/option/{optionId},deleteCustomFieldOption
pc-r2540,2,jira,DELETE,/rest/api/2/field/{fieldId}/context/{contextId}/option/{optionId}/issue,replaceCustomFieldOption
pc-r2541,3,jira,PUT,/rest/api/2/field/{fieldId}/context/{contextId}/project,assignProjectsToCustomFieldContext
pc-r2542,9,jira,POST,/rest/api/2/field/{fieldId}/context/{contextId}/project/remove,removeCustomFieldContextFromProjects
pc-r2550,6,jira,PUT,/rest/api/2/field/{fieldKey}/option/{optionId},updateIssueFieldOption
pc-r2551,3,jira,DELETE,/rest/api/2/field/{fieldKey}/option/{optionId},deleteIssueFieldOption
pc-r2552,2,jira,DELETE,/rest/api/2/field/{fieldKey}/option/{optionId}/issue,replaceIssueFieldOption
pc-r2553,1,jira,DELETE,/rest/api/2/field/{id},deleteCustomField
pc-r2554,2,jira,POST,/rest/api/2/field/{id}/restore,restoreCustomField
pc-r2555,6,jira,POST,/rest/api/2/field/{id}/trash,trashCustomField
pc-r2558,7,jira,PUT,/rest/api/2/fieldconfiguration/{id},updateFieldConfiguration
pc-r2559,2,jira,DELETE,/rest/api/2/fieldconfiguration/{id},deleteFieldConfiguration
pc-r2561,8,jira,PUT,/rest/api/2/fieldconfiguration/{id}/fields,updateFieldConfigurationItems
pc-r2566,1,jira,PUT,/rest/api/2/fieldconfigurationscheme/project,assignFieldConfigurationSchemeToProject
pc-r2567,5,jira,PUT,/rest/api/2/fieldconfigurationscheme/{id},updateFieldConfigurationScheme
pc-r2568,4,jira,DELETE,/rest/api/2/fieldconfigurationscheme/{id},deleteFieldConfigurationScheme
pc-r2569,9,jira,PUT,/rest/api/2/fieldconfigurationscheme/{id}/mapping,setFieldConfigurationSchemeMapping
pc-r2570,7,jira,POST,/rest/api/2/fieldconfigurationscheme/{id}/mapping/delete,removeIssueTypesFromGlobalFieldConfigurationScheme
pc-r2573,8,jira,PUT,/rest/api/2/filter/defaultShareScope,setDefaultShareScope
pc-r2579,3,jira,DELETE,/rest/api/2/filter/{id},deleteFilter
pc-r2581,9,jira,PUT,/rest/api/2/filter/{id}/columns,setColumns
pc-r2582,6,jira,DELETE,/rest/api/2/filter/{id}/columns,resetColumns
pc-r2583,5,jira,PUT,/rest/api/2/filter/{id}/favourite,setFavouriteForFilter
pc-r2584,3,jira,DELETE,/rest/api/2/filter/{id}/favourite,deleteFavouriteForFilter
pc-r2590,3,jira,POST,/rest/api/2/forge/panel/action/bulk/async,bulkPinUnpinProjectsAsync
pc-r2594,9,jira,DELETE,/rest/api/2/group,removeGroup
pc-r2603,1,jira,PUT,/rest/api/2/issue/archive,archiveIssues
pc-r2604,1,jira,POST,/rest/api/2/issue/archive,archiveIssuesAsync
pc-r2613,3,jira,POST,/rest/api/2/issue/properties,bulkSetIssuesPropertiesList
pc-r2614,2,jira,POST,/rest/api/2/issue/properties/multi,bulkSetIssuePropertiesByIssue
pc-r2615,8,jira,PUT,/rest/api/2/issue/properties/{propertyKey},bulkSetIssueProperty
pc-r2616,2,jira,DELETE,/rest/api/2/issue/properties/{propertyKey},bulkDeleteIssueProperty
pc-r2617,5,jira,PUT,/rest/api/2/issue/unarchive,unarchiveIssues
pc-r2620,3,jira,PUT,/rest/api/2/issue/{issueIdOrKey},editIssue
pc-r2621,9,jira,DELETE,/rest/api/2/issue/{issueIdOrKey},deleteIssue
pc-r2622,2,jira,PUT,/rest/api/2/issue/{issueIdOrKey}/assignee,assignIssue
pc-r2629,5,jira,PUT,/rest/api/2/issue/{issueIdOrKey}/comment/{id},updateComment
pc-r2630,7,jira,DELETE,/rest/api/2/issue/{issueIdOrKey}/comment/{id},deleteComment
pc-r2635,8,jira,PUT,/rest/api/2/issue/{issueIdOrKey}/properties/{propertyKey},setIssueProperty
pc-r2636,7,jira,DELETE,/rest/api/2/issue/{issueIdOrKey}/properties/{propertyKey},deleteIssueProperty
pc-r2639,3,jira,DELETE,/rest/api/2/issue/{issueIdOrKey}/remotelink,deleteRemoteIssueLinkByGlobalId
pc-r2641,9,jira,PUT,/rest/api/2/issue/{issueIdOrKey}/remotelink/{linkId},updateRemoteIssueLink
pc-r2642,1,jira,DELETE,/rest/api/2/issue/{issueIdOrKey}/remotelink/{linkId},deleteRemoteIssueLinkById
pc-r2644,6,jira,POST,/rest/api/2/issue/{issueIdOrKey}/transitions,doTransition
pc-r2646,7,jira,POST,/rest/api/2/issue/{issueIdOrKey}/votes,addVote
pc-r2647,1,jira,DELETE,/rest/api/2/issue/{issueIdOrKey}/votes,removeVote
pc-r2653,5,jira,DELETE,/rest/api/2/issue/{issueIdOrKey}/worklog,bulkDeleteWorklogs
pc-r2654,6,jira,POST,/rest/api/2/issue/{issueIdOrKey}/worklog/move,bulkMoveWorklogs
pc-r2656,3,jira,PUT,/rest/api/2/issue/{issueIdOrKey}/worklog/{id},updateWorklog
pc-r2657,5,jira,DELETE,/rest/api/2/issue/{issueIdOrKey}/worklog/{id},deleteWorklog
pc-r2660,6,jira,PUT,/rest/api/2/issue/{issueIdOrKey}/worklog/{worklogId}/properties/{propertyKey},setWorklogProperty
pc-r2661,4,jira,DELETE,/rest/api/2/issue/{issueIdOrKey}/worklog/{worklogId}/properties/{propertyKey},deleteWorklogProperty
pc-r2664,3,jira,DELETE,/rest/api/2/issueLink/{linkId},deleteIssueLink
