row_id,part,provider,method,path,operationId
x22-0665,4,cloudflare,GET,/accounts/{account_id}/cloudforce-one/events/{event_id}/raw/{raw_id},get_EventRawRead
x22-0666,10,cloudflare,POST,/accounts/{account_id}/cloudforce-one/events/{event_id}/raw/{raw_id},post_EventRawUpdate
x22-0667,4,cloudflare,PATCH,/accounts/{account_id}/cloudforce-one/events/{event_id}/raw/{raw_id},patch_EventRawUpdate
x22-0668,1,cloudflare,GET,/accounts/{account_id}/cloudforce-one/events/{event_id}/relationships,get_LegacyEventRelationships
x22-0669,5,cloudflare,POST,/accounts/{account_id}/cloudforce-one/requests,cloudforce-one-request-list
x22-0670,4,cloudflare,GET,/accounts/{account_id}/cloudforce-one/requests/constants,cloudforce-one-request-constants
x22-0671,7,cloudflare,POST,/accounts/{account_id}/cloudforce-one/requests/new,cloudforce-one-request-new
x22-0672,4,cloudflare,POST,/accounts/{account_id}/cloudforce-one/requests/priority,cloudforce-one-priority-list
x22-0673,2,cloudflare,POST,/accounts/{account_id}/cloudforce-one/requests/priority/new,cloudforce-one-priority-new
x22-0674,4,cloudflare,GET,/accounts/{account_id}/cloudforce-one/requests/priority/quota,cloudforce-one-priority-quota
x22-0675,9,cloudflare,GET,/accounts/{account_id}/cloudforce-one/requests/priority/{priority_id},cloudforce-one-priority-get
x22-0676,9,cloudflare,PUT,/accounts/{account_id}/cloudforce-one/requests/priority/{priority_id},cloudforce-one-priority-update
x22-0677,6,cloudflare,DELETE,/accounts/{account_id}/cloudforce-one/requests/priority/{priority_id},cloudforce-one-priority-delete
x22-0678,3,cloudflare,GET,/accounts/{account_id}/cloudforce-one/requests/quota,cloudforce-one-request-quota
x22-0679,7,cloudflare,GET,/accounts/{account_id}/cloudforce-one/requests/types,cloudforce-one-request-types
x22-0680,10,cloudflare,GET,/accounts/{account_id}/cloudforce-one/requests/{request_id},cloudforce-one-request-get
x22-0681,9,cloudflare,PUT,/accounts/{account_id}/cloudforce-one/requests/{request_id},cloudforce-one-request-update
x22-0682,4,cloudflare,DELETE,/accounts/{account_id}/cloudforce-one/requests/{request_id},cloudforce-one-request-delete
x22-0683,5,cloudflare,POST,/accounts/{account_id}/cloudforce-one/requests/{request_id}/asset,cloudforce-one-request-asset-list
x22-0684,5,cloudflare,POST,/accounts/{account_id}/cloudforce-one/requests/{request_id}/asset/new,cloudforce-one-request-asset-new
x22-0685,3,cloudflare,GET,/accounts/{account_id}/cloudforce-one/requests/{request_id}/asset/{asset_id},cloudforce-one-request-asset-get
x22-0686,8,cloudflare,PUT,/accounts/{account_id}/cloudforce-one/requests/{request_id}/asset/{asset_id},cloudforce-one-request-asset-update
x22-0687,3,cloudflare,DELETE,/accounts/{account_id}/cloudforce-one/requests/{request_id}/asset/{asset_id},cloudforce-one-request-asset-delete
x22-0688,4,cloudflare,POST,/accounts/{account_id}/cloudforce-one/requests/{request_id}/message,cloudforce-one-request-message-list
x22-0689,2,cloudflare,POST,/accounts/{account_id}/cloudforce-one/requests/{request_id}/message/new,cloudforce-one-request-message-new
x22-0690,3,cloudflare,PUT,/accounts/{account_id}/cloudforce-one/requests/{request_id}/message/{message_id},cloudforce-one-request-message-update
x22-0691,10,cloudflare,DELETE,/accounts/{account_id}/cloudforce-one/requests/{request_id}/message/{message_id},cloudforce-one-request-message-delete
x22-0692,7,cloudflare,GET,/accounts/{account_id}/cloudforce-one/rules,cloudforce-one-list-rules
x22-0693,9,cloudflare,POST,/accounts/{account_id}/cloudforce-one/rules,cloudforce-one-create-rule
x22-0694,6,cloudflare,DELETE,/accounts/{account_id}/cloudforce-one/rules,cloudforce-one-delete-all-rules
x22-0695,10,cloudflare,GET,/accounts/{account_id}/cloudforce-one/rules/approvals,cloudforce-one-list-rule-approvals
x22-0696,1,cloudflare,GET,/accounts/{account_id}/cloudforce-one/rules/approvals/{id},cloudforce-one-get-rule-approval
x22-0697,6,cloudflare,POST,/accounts/{account_id}/cloudforce-one/rules/approvals/{id}/cancel,cloudforce-one-cancel-rule-approval
x22-0698,7,cloudflare,POST,/accounts/{account_id}/cloudforce-one/rules/approvals/{id}/resubmit,cloudforce-one-resubmit-rule-approval
x22-0699,6,cloudflare,GET,/accounts/{account_id}/cloudforce-one/rules/exemptions,cloudforce-one-get-exemptions
x22-0700,9,cloudflare,POST,/accounts/{account_id}/cloudforce-one/rules/exemptions,cloudforce-one-add-account-exemptions
x22-0701,10,cloudflare,PUT,/accounts/{account_id}/cloudforce-one/rules/exemptions,cloudforce-one-update-account-exemptions
x22-0702,4,cloudflare,DELETE,/accounts/{account_id}/cloudforce-one/rules/exemptions,cloudforce-one-remove-account-exemptions
x22-0703,10,cloudflare,GET,/accounts/{account_id}/cloudforce-one/rules/managed,cloudforce-one-get-managed-rules
x22-0704,1,cloudflare,GET,/accounts/{account_id}/cloudforce-one/rules/search,cloudforce-one-search-rules
x22-0705,10,cloudflare,GET,/accounts/{account_id}/cloudforce-one/rules/stats,cloudforce-one-get-rule-stats
x22-0706,6,cloudflare,GET,/accounts/{account_id}/cloudforce-one/rules/structured,cloudforce-one-list-email-rules
x22-0707,6,cloudflare,POST,/accounts/{account_id}/cloudforce-one/rules/structured,cloudforce-one-create-email-rule
x22-0708,7,cloudflare,PUT,/accounts/{account_id}/cloudforce-one/rules/structured/approvals/{id},cloudforce-one-update-pending-email-rule-approval
x22-0709,10,cloudflare,POST,/accounts/{account_id}/cloudforce-one/rules/structured/approvals/{id}/resubmit,cloudforce-one-resubmit-email-rule-approval
x22-0710,10,cloudflare,GET,/accounts/{account_id}/cloudforce-one/rules/structured/schema,cloudforce-one-get-email-rule-schema
x22-0711,9,cloudflare,POST,/accounts/{account_id}/cloudforce-one/rules/structured/validate,cloudforce-one-validate-email-rule
x22-0712,5,cloudflare,GET,/accounts/{account_id}/cloudforce-one/rules/structured/{id},cloudforce-one-get-email-rule
x22-0713,10,cloudflare,PUT,/accounts/{account_id}/cloudforce-one/rules/structured/{id},cloudforce-one-update-email-rule
x22-0714,1,cloudflare,DELETE,/accounts/{account_id}/cloudforce-one/rules/structured/{id},cloudforce-one-delete-email-rule
x22-0715,5,cloudflare,POST,/accounts/{account_id}/cloudforce-one/rules/structured/{id}/test,cloudforce-one-test-email-rule
x22-0716,1,cloudflare,GET,/accounts/{account_id}/cloudforce-one/rules/tree,cloudforce-one-get-rule-tree
x22-0717,8,cloudflare,POST,/accounts/{account_id}/cloudforce-one/rules/validate,cloudforce-one-validate-rule
x22-0718,9,cloudflare,GET,/accounts/{account_id}/cloudforce-one/rules/{id},cloudforce-one-get-rule
x22-0719,8,cloudflare,PUT,/accounts/{account_id}/cloudforce-one/rules/{id},cloudforce-one-update-rule
x22-0720,4,cloudflare,DELETE,/accounts/{account_id}/cloudforce-one/rules/{id},cloudforce-one-delete-rule
x22-0721,9,cloudflare,GET,/accounts/{account_id}/cloudforce-one/scans/config,get_ConfigFetch
x22-0722,8,cloudflare,POST,/accounts/{account_id}/cloudforce-one/scans/config,post_ConfigCreate
x22-0723,8,cloudflare,DELETE,/accounts/{account_id}/cloudforce-one/scans/config/{config_id},delete_DeleteScans
x22-0724,2,cloudflare,PATCH,/accounts/{account_id}/cloudforce-one/scans/config/{config_id},post_ConfigUpdate
x22-0725,4,cloudflare,GET,/accounts/{account_id}/cloudforce-one/scans/results/{config_id},get_GetOpenPorts
x22-0726,10,cloudflare,GET,/accounts/{account_id}/cloudforce-one/v2/brand-protection/domain/matches,get_DomainMatchList
x22-0727,4,cloudflare,POST,/accounts/{account_id}/cloudforce-one/v2/brand-protection/domain/matches/bulk-dismiss,post_BulkDismissMatches
x22-0728,10,cloudflare,GET,/accounts/{account_id}/cloudforce-one/v2/brand-protection/domain/queries,get_GetDomainQueries
x22-0729,1,cloudflare,POST,/accounts/{account_id}/cloudforce-one/v2/brand-protection/domain/queries,post_InsertDomainQuery
x22-0730,9,cloudflare,DELETE,/accounts/{account_id}/cloudforce-one/v2/brand-protection/domain/queries/{query_id},delete_DeleteDomainQuery
x22-0731,3,cloudflare,PATCH,/accounts/{account_id}/cloudforce-one/v2/brand-protection/domain/queries/{query_id},patch_UpdateDomainQuery
x22-0732,2,cloudflare,POST,/accounts/{account_id}/cloudforce-one/v2/brand-protection/domain/trial,post_DomainTrial
x22-0733,6,cloudflare,POST,/accounts/{account_id}/cloudforce-one/v2/brand-protection/letter/generate,post_LetterGenerate
x22-0734,10,cloudflare,GET,/accounts/{account_id}/cloudforce-one/v2/brand-protection/letter/templates,get_LetterTemplateList
x22-0735,4,cloudflare,POST,/accounts/{account_id}/cloudforce-one/v2/brand-protection/letter/templates,post_LetterTemplateCreate
x22-0736,9,cloudflare,GET,/accounts/{account_id}/cloudforce-one/v2/brand-protection/letter/templates/examples,get_LetterTemplateExamples
x22-0737,7,cloudflare,GET,/accounts/{account_id}/cloudforce-one/v2/brand-protection/letter/templates/{template_id},get_LetterTemplateGet
x22-0738,9,cloudflare,PUT,/accounts/{account_id}/cloudforce-one/v2/brand-protection/letter/templates/{template_id},put_LetterTemplateUpdate
x22-0739,2,cloudflare,DELETE,/accounts/{account_id}/cloudforce-one/v2/brand-protection/letter/templates/{template_id},delete_LetterTemplateDelete
x22-0740,3,cloudflare,GET,/accounts/{account_id}/cloudforce-one/v2/brand-protection/logo/matches,get_LogoMatchList
x22-0741,2,cloudflare,GET,/accounts/{account_id}/cloudforce-one/v2/brand-protection/logo/queries,get_GetLogoQueries
x22-0742,3,cloudflare,POST,/accounts/{account_id}/cloudforce-one/v2/brand-protection/logo/queries,post_InsertLogoQuery
x22-0743,7,cloudflare,DELETE,/accounts/{account_id}/cloudforce-one/v2/brand-protection/logo/queries/{query_id},delete_DeleteLogoQuery
x22-0744,3,cloudflare,POST,/accounts/{account_id}/cloudforce-one/v2/brand-protection/logo/search,post_SearchLogoSimilarity
x22-0745,5,cloudflare,POST,/accounts/{account_id}/cloudforce-one/v2/brand-protection/queries/{query_id}/matches/{domain_id}/dismiss,post_DismissMatch
x22-0746,10,cloudflare,POST,/accounts/{account_id}/cloudforce-one/v2/brand-protection/queries/{query_id}/matches/{domain_id}/undismiss,post_UndismissMatch
x22-0747,4,cloudflare,GET,/accounts/{account_id}/cloudforce-one/v2/brand-protection/takedown-notices,get_TakedownNoticeList
x22-0748,5,cloudflare,POST,/accounts/{account_id}/cloudforce-one/v2/brand-protection/takedown-notices,post_TakedownNoticeCreate
x22-0749,5,cloudflare,POST,/accounts/{account_id}/cloudforce-one/v2/brand-protection/takedown-notices/lookup,post_TakedownNoticeLookup
x22-0750,2,cloudflare,GET,/accounts/{account_id}/cloudforce-one/v2/brand-protection/takedown-notices/{notice_id},get_TakedownNoticeGet
x22-0751,9,cloudflare,PUT,/accounts/{account_id}/cloudforce-one/v2/brand-protection/takedown-notices/{notice_id},put_TakedownNoticeUpdate
x22-0752,10,cloudflare,DELETE,/accounts/{account_id}/cloudforce-one/v2/brand-protection/takedown-notices/{notice_id},delete_TakedownNoticeDelete
x22-0753,1,cloudflare,GET,/accounts/{account_id}/cloudforce-one/v2/brand-protection/takedown-notices/{notice_id}/letters,get_TakedownLetterList
x22-0754,2,cloudflare,POST,/accounts/{account_id}/cloudforce-one/v2/brand-protection/takedown-notices/{notice_id}/letters,post_TakedownLetterCreate
x22-0755,3,cloudflare,GET,/accounts/{account_id}/cloudforce-one/v2/brand-protection/takedown-notices/{notice_id}/letters/{letter_id},get_TakedownLetterGet
x22-0756,2,cloudflare,DELETE,/accounts/{account_id}/cloudforce-one/v2/brand-protection/takedown-notices/{notice_id}/letters/{letter_id},delete_TakedownLetterDelete
x22-0757,10,cloudflare,GET,/accounts/{account_id}/cloudforce-one/v2/brand-protection/takedown-notices/{notice_id}/letters/{letter_id}/pdf,get_TakedownLetterPdfGet
x22-0758,7,cloudflare,GET,/accounts/{account_id}/cloudforce-one/v2/brand-protection/total-queries,get_TotalQueries
x22-0759,7,cloudflare,GET,/accounts/{account_id}/cloudforce-one/v2/collections,get_CollectionList
x22-0760,2,cloudflare,POST,/accounts/{account_id}/cloudforce-one/v2/collections,post_CollectionCreate
x22-0761,1,cloudflare,GET,/accounts/{account_id}/cloudforce-one/v2/collections/{collection_id},get_CollectionGet
x22-0762,1,cloudflare,DELETE,/accounts/{account_id}/cloudforce-one/v2/collections/{collection_id},delete_CollectionDelete
x22-0763,8,cloudflare,PATCH,/accounts/{account_id}/cloudforce-one/v2/collections/{collection_id},patch_CollectionUpdate
x22-0764,3,cloudflare,POST,/accounts/{account_id}/cloudforce-one/v2/collections/{collection_id}/columns,post_ColumnAdd
x22-0765,8,cloudflare,DELETE,/accounts/{account_id}/cloudforce-one/v2/collections/{collection_id}/columns/{column_id},delete_ColumnDelete
x22-0766,8,cloudflare,PATCH,/accounts/{account_id}/cloudforce-one/v2/collections/{collection_id}/columns/{column_id},patch_ColumnUpdate
x22-0767,9,cloudflare,GET,/accounts/{account_id}/cloudforce-one/v2/collections/{collection_id}/export,get_CollectionExportEndpoint
x22-0768,4,cloudflare,GET,/accounts/{account_id}/cloudforce-one/v2/collections/{collection_id}/items,get_ItemQuery
x22-0769,2,cloudflare,POST,/accounts/{account_id}/cloudforce-one/v2/collections/{collection_id}/items,post_ItemCreate
x22-0770,2,cloudflare,GET,/accounts/{account_id}/cloudforce-one/v2/collections/{collection_id}/items/{item_id},get_ItemGet
x22-0771,2,cloudflare,DELETE,/accounts/{account_id}/cloudforce-one/v2/collections/{collection_id}/items/{item_id},delete_ItemDelete
x22-0772,3,cloudflare,PATCH,/accounts/{account_id}/cloudforce-one/v2/collections/{collection_id}/items/{item_id},patch_ItemUpdate
x22-0773,4,cloudflare,POST,/accounts/{account_id}/cloudforce-one/v2/collections/{collection_id}/search,post_ItemSearch
x22-0774,9,cloudflare,GET,/accounts/{account_id}/cloudforce-one/v2/credential-monitor/domains,get_DomainList
x22-0775,3,cloudflare,POST,/accounts/{account_id}/cloudforce-one/v2/credential-monitor/domains,post_DomainCreate
x22-0776,6,cloudflare,DELETE,/accounts/{account_id}/cloudforce-one/v2/credential-monitor/domains/{id},delete_DomainDelete
x22-0777,9,cloudflare,GET,/accounts/{account_id}/cloudforce-one/v2/credential-monitor/matches,get_MatchList
x22-0778,8,cloudflare,POST,/accounts/{account_id}/cloudforce-one/v2/events/graphql,post_EventGraphQLV2
x22-0779,7,cloudflare,GET,/accounts/{account_id}/cloudforce-one/v2/priority-intelligence,get_PirList
x22-0780,5,cloudflare,POST,/accounts/{account_id}/cloudforce-one/v2/priority-intelligence,post_PirCreate
x22-0781,9,cloudflare,GET,/accounts/{account_id}/cloudforce-one/v2/priority-intelligence/constants,get_PirConstants
x22-0782,9,cloudflare,GET,/accounts/{account_id}/cloudforce-one/v2/priority-intelligence/interests,get_PirInterestList
x22-0783,8,cloudflare,POST,/accounts/{account_id}/cloudforce-one/v2/priority-intelligence/interests,post_PirInterestCreate
x22-0784,8,cloudflare,POST,/accounts/{account_id}/cloudforce-one/v2/priority-intelligence/interests/backtests,post_PirInterestBacktestCreate
x22-0785,9,cloudflare,GET,/accounts/{account_id}/cloudforce-one/v2/priority-intelligence/interests/backtests/{backtest_id},get_PirInterestBacktestGet
x22-0786,1,cloudflare,POST,/accounts/{account_id}/cloudforce-one/v2/priority-intelligence/interests/evaluations,post_PirInterestEvaluationCreate
x22-0787,3,cloudflare,GET,/accounts/{account_id}/cloudforce-one/v2/priority-intelligence/interests/evaluations/{evaluation_id},get_PirInterestEvaluationGet
x22-0788,10,cloudflare,DELETE,/accounts/{account_id}/cloudforce-one/v2/priority-intelligence/interests/{interest_id},delete_PirInterestDelete
x22-0789,7,cloudflare,PATCH,/accounts/{account_id}/cloudforce-one/v2/priority-intelligence/interests/{interest_id},patch_PirInterestUpdate
x22-0790,7,cloudflare,POST,/accounts/{account_id}/cloudforce-one/v2/priority-intelligence/quota,post_PirQuota
x22-0791,3,cloudflare,GET,/accounts/{account_id}/cloudforce-one/v2/priority-intelligence/{priority_id},get_PirGet
x22-0792,9,cloudflare,PUT,/accounts/{account_id}/cloudforce-one/v2/priority-intelligence/{priority_id},put_PirUpdate
x22-0793,7,cloudflare,DELETE,/accounts/{account_id}/cloudforce-one/v2/priority-intelligence/{priority_id},delete_PirDelete
x22-0794,9,cloudflare,GET,/accounts/{account_id}/cloudforce-one/v2/requests/legal-response/access-check,get_LegalResponseAccessCheck
x22-0795,5,cloudflare,GET,/accounts/{account_id}/cloudforce-one/v2/requests/{project_type},get_RequestList
x22-0796,5,cloudflare,POST,/accounts/{account_id}/cloudforce-one/v2/requests/{project_type},post_RequestCreate
x22-0797,4,cloudflare,GET,/accounts/{account_id}/cloudforce-one/v2/requests/{project_type}/constants,get_RequestConstants
x22-0798,1,cloudflare,GET,/accounts/{account_id}/cloudforce-one/v2/requests/{project_type}/metadata,get_DashboardMetadataFieldList
x22-0799,8,cloudflare,GET,/accounts/{account_id}/cloudforce-one/v2/requests/{project_type}/quota,get_RequestQuota
x22-0800,2,cloudflare,GET,/accounts/{account_id}/cloudforce-one/v2/requests/{project_type}/types,get_DashboardRequestTypesList
x22-0801,9,cloudflare,GET,/accounts/{account_id}/cloudforce-one/v2/requests/{project_type}/user/me,get_UserGetSelf
x22-0802,7,cloudflare,GET,/accounts/{account_id}/cloudforce-one/v2/requests/{project_type}/{request_id},get_RequestRead
x22-0803,8,cloudflare,PUT,/accounts/{account_id}/cloudforce-one/v2/requests/{project_type}/{request_id},put_RequestUpdate
x22-0804,4,cloudflare,GET,/accounts/{account_id}/cloudforce-one/v2/requests/{project_type}/{request_id}/assets/list,get_DashboardAssetList
x22-0805,1,cloudflare,POST,/accounts/{account_id}/cloudforce-one/v2/requests/{project_type}/{request_id}/assets/upload,post_DashboardAssetUpload
x22-0806,6,cloudflare,GET,/accounts/{account_id}/cloudforce-one/v2/requests/{project_type}/{request_id}/assets/{asset_id}/download,get_DashboardAssetDownload
x22-0807,3,cloudflare,GET,/accounts/{account_id}/cloudforce-one/v2/requests/{project_type}/{request_id}/messages,get_MessageList
x22-0808,1,cloudflare,POST,/accounts/{account_id}/cloudforce-one/v2/requests/{project_type}/{request_id}/messages/new,post_MessageCreate
x22-0809,2,cloudflare,GET,/accounts/{account_id}/cloudforce-one/v2/requests/{project_type}/{request_id}/messages/{message_id},get_MessageRead
x22-0810,8,cloudflare,PUT,/accounts/{account_id}/cloudforce-one/v2/requests/{project_type}/{request_id}/messages/{message_id},put_MessageUpdate
x22-0811,2,cloudflare,GET,/accounts/{account_id}/cloudforce-one/v2/threat-signals/articles,rssArticleList
x22-0812,9,cloudflare,PATCH,/accounts/{account_id}/cloudforce-one/v2/threat-signals/articles,rssArticleBulkMarkRead
x22-0813,5,cloudflare,GET,/accounts/{account_id}/cloudforce-one/v2/threat-signals/articles/{article_id},rssArticleGet
x22-0814,4,cloudflare,PATCH,/accounts/{account_id}/cloudforce-one/v2/threat-signals/articles/{article_id},rssArticleMarkRead
x22-0815,9,cloudflare,GET,/accounts/{account_id}/cloudforce-one/v2/threat-signals/articles/{article_id}/content,rssArticleContentGet
x22-0816,4,cloudflare,POST,/accounts/{account_id}/cloudforce-one/v2/threat-signals/articles/{article_id}/skills/{skill_id}/diagnostic,rssArticleTagDiagnostic
x22-0817,7,cloudflare,GET,/accounts/{account_id}/cloudforce-one/v2/threat-signals/articles/{article_id}/skills/{skill_id}/output,rssArticleSkillOutputGet
x22-0818,7,cloudflare,POST,/accounts/{account_id}/cloudforce-one/v2/threat-signals/articles/{article_id}/tag,rssArticleTagGenerate
x22-0819,1,cloudflare,POST,/accounts/{account_id}/cloudforce-one/v2/threat-signals/articles/{article_id}/tags,rssArticleTagAdd
x22-0820,4,cloudflare,DELETE,/accounts/{account_id}/cloudforce-one/v2/threat-signals/articles/{article_id}/tags/{tag_id},rssArticleTagRemove
x22-0821,1,cloudflare,GET,/accounts/{account_id}/cloudforce-one/v2/threat-signals/categories,rssFeedCategoryList
x22-0822,10,cloudflare,GET,/accounts/{account_id}/cloudforce-one/v2/threat-signals/curated-feeds,rssCuratedFeedList
x22-0823,7,cloudflare,POST,/accounts/{account_id}/cloudforce-one/v2/threat-signals/curated-feeds,rssCuratedFeedCreate
x22-0824,1,cloudflare,POST,/accounts/{account_id}/cloudforce-one/v2/threat-signals/curated-feeds/bulk,rssCuratedFeedBulkCreate
x22-0825,7,cloudflare,PATCH,/accounts/{account_id}/cloudforce-one/v2/threat-signals/curated-feeds/opt-out,rssCuratedFeedOptOut
x22-0826,4,cloudflare,DELETE,/accounts/{account_id}/cloudforce-one/v2/threat-signals/curated-feeds/{curated_feed_id},rssCuratedFeedDelete
x22-0827,5,cloudflare,PATCH,/accounts/{account_id}/cloudforce-one/v2/threat-signals/curated-feeds/{curated_feed_id},rssCuratedFeedUpdate
x22-0828,1,cloudflare,GET,/accounts/{account_id}/cloudforce-one/v2/threat-signals/feeds,rssFeedList
x22-0829,2,cloudflare,POST,/accounts/{account_id}/cloudforce-one/v2/threat-signals/feeds,rssFeedCreate
x22-0830,5,cloudflare,POST,/accounts/{account_id}/cloudforce-one/v2/threat-signals/feeds/poll,rssFeedPoll
x22-0831,5,cloudflare,DELETE,/accounts/{account_id}/cloudforce-one/v2/threat-signals/feeds/{feed_id},rssFeedDelete
x22-0832,9,cloudflare,PATCH,/accounts/{account_id}/cloudforce-one/v2/threat-signals/feeds/{feed_id},rssFeedUpdate
x22-0833,5,cloudflare,GET,/accounts/{account_id}/cloudforce-one/v2/threat-signals/feeds/{feed_id}/raw,rssFeedRawGet
x22-0834,9,cloudflare,GET,/accounts/{account_id}/cloudforce-one/v2/threat-signals/feeds/{feed_id}/skills,rssFeedSkillsGet
x22-0835,6,cloudflare,PUT,/accounts/{account_id}/cloudforce-one/v2/threat-signals/feeds/{feed_id}/skills,rssFeedSkillsSet
x22-0836,5,cloudflare,GET,/accounts/{account_id}/cloudforce-one/v2/threat-signals/health,rssHealth
x22-0837,3,cloudflare,GET,/accounts/{account_id}/cloudforce-one/v2/threat-signals/indicators,rssArticleIndicatorList
x22-0838,8,cloudflare,GET,/accounts/{account_id}/cloudforce-one/v2/threat-signals/skills,rssSkillList
x22-0839,10,cloudflare,POST,/accounts/{account_id}/cloudforce-one/v2/threat-signals/skills,rssSkillCreate
x22-0840,8,cloudflare,GET,/accounts/{account_id}/cloudforce-one/v2/threat-signals/skills/{skill_id},rssSkillGet
x22-0841,10,cloudflare,DELETE,/accounts/{account_id}/cloudforce-one/v2/threat-signals/skills/{skill_id},rssSkillDelete
x22-0842,2,cloudflare,PATCH,/accounts/{account_id}/cloudforce-one/v2/threat-signals/skills/{skill_id},rssSkillUpdate
x22-0843,10,cloudflare,GET,/accounts/{account_id}/cloudforce-one/v2/threat-signals/skills/{skill_id}/tag-categories,rssSkillTagCategoriesGet
x22-0844,10,cloudflare,PUT,/accounts/{account_id}/cloudforce-one/v2/threat-signals/skills/{skill_id}/tag-categories,rssSkillTagCategoriesReplace
x22-0845,10,cloudflare,GET,/accounts/{account_id}/cni/cnis,list_cnis
x22-0846,8,cloudflare,POST,/accounts/{account_id}/cni/cnis,create_cni
x22-0847,3,cloudflare,GET,/accounts/{account_id}/cni/cnis/{cni},get_cni
x22-0848,1,cloudflare,PUT,/accounts/{account_id}/cni/cnis/{cni},update_cni
x22-0849,1,cloudflare,DELETE,/accounts/{account_id}/cni/cnis/{cni},delete_cni
x22-0850,5,cloudflare,GET,/accounts/{account_id}/cni/interconnects,list_interconnects
x22-0851,10,cloudflare,POST,/accounts/{account_id}/cni/interconnects,create_interconnect
x22-0852,2,cloudflare,GET,/accounts/{account_id}/cni/interconnects/{icon},get_interconnect
x22-0853,8,cloudflare,DELETE,/accounts/{account_id}/cni/interconnects/{icon},delete_interconnect
x22-0854,2,cloudflare,GET,/accounts/{account_id}/cni/interconnects/{icon}/loa,get_interconnect_loa
x22-0855,9,cloudflare,GET,/accounts/{account_id}/cni/interconnects/{icon}/loa/default,get_interconnect_loa_default_name
x22-0856,10,cloudflare,GET,/accounts/{account_id}/cni/interconnects/{icon}/status,get_interconnect_status
x22-0857,10,cloudflare,GET,/accounts/{account_id}/cni/settings,get_settings
x22-0858,9,cloudflare,PUT,/accounts/{account_id}/cni/settings,update_settings
x22-0859,5,cloudflare,GET,/accounts/{account_id}/cni/slots,list_slots
x22-0860,9,cloudflare,GET,/accounts/{account_id}/cni/slots/{slot},get_slot
x22-0861,1,cloudflare,GET,/accounts/{account_id}/connectivity/directory/services,connectivity-services-list
x22-0862,7,cloudflare,POST,/accounts/{account_id}/connectivity/directory/services,connectivity-services-post
x22-0863,4,cloudflare,GET,/accounts/{account_id}/connectivity/directory/services/{service_id},connectivity-services-get
x22-0864,1,cloudflare,PUT,/accounts/{account_id}/connectivity/directory/services/{service_id},connectivity-services-put
x22-0865,6,cloudflare,DELETE,/accounts/{account_id}/connectivity/directory/services/{service_id},connectivity-services-delete
x22-0866,10,cloudflare,GET,/accounts/{account_id}/containers/applications,listApplications
x22-0867,9,cloudflare,POST,/accounts/{account_id}/containers/applications,createApplication
x22-0868,6,cloudflare,GET,/accounts/{account_id}/containers/applications/{application_id},getApplication
x22-0869,7,cloudflare,DELETE,/accounts/{account_id}/containers/applications/{application_id},deleteApplication
x22-0870,1,cloudflare,PATCH,/accounts/{account_id}/containers/applications/{application_id},modifyApplication
x22-0871,9,cloudflare,GET,/accounts/{account_id}/containers/applications/{application_id}/instances,listContainerInstances
x22-0872,9,cloudflare,GET,/accounts/{account_id}/containers/applications/{application_id}/instances/{instance_id},getContainerInstance
x22-0873,6,cloudflare,POST,/accounts/{account_id}/containers/applications/{application_id}/rollouts,createApplicationRollout
x22-0874,6,cloudflare,GET,/accounts/{account_id}/containers/applications/{application_id}/versions,listApplicationVersions
x22-0875,4,cloudflare,POST,/accounts/{account_id}/containers/image-preparations,prepareContainerImage
x22-0876,6,cloudflare,GET,/accounts/{account_id}/containers/registries,listImageRegistries
x22-0877,6,cloudflare,POST,/accounts/{account_id}/containers/registries,createImageRegistry
x22-0878,10,cloudflare,DELETE,/accounts/{account_id}/containers/registries/{domain},deleteImageRegistry
x22-0879,9,cloudflare,POST,/accounts/{account_id}/containers/registries/{domain}/credentials,generateImageRegistryCredentials
x22-0880,1,cloudflare,GET,/accounts/{account_id}/custom_csrs,custom-csrs-for-an-account-list-custom-csrs
x22-0881,3,cloudflare,POST,/accounts/{account_id}/custom_csrs,custom-csrs-for-an-account-create-custom-csr
x22-0882,2,cloudflare,GET,/accounts/{account_id}/custom_csrs/{custom_csr_id},custom-csrs-for-an-account-custom-csr-details
x22-0883,4,cloudflare,DELETE,/accounts/{account_id}/custom_csrs/{custom_csr_id},custom-csrs-for-an-account-delete-custom-csr
x22-0884,10,cloudflare,GET,/accounts/{account_id}/custom_ns,account-level-custom-nameservers-list-account-custom-nameservers
x22-0885,7,cloudflare,POST,/accounts/{account_id}/custom_ns,account-level-custom-nameservers-add-account-custom-nameserver
x22-0886,10,cloudflare,DELETE,/accounts/{account_id}/custom_ns/{custom_ns_id},account-level-custom-nameservers-delete-account-custom-nameserver
x22-0887,9,cloudflare,GET,/accounts/{account_id}/d1/database,d1-list-databases
x22-0888,9,cloudflare,POST,/accounts/{account_id}/d1/database,d1-create-database
x22-0889,10,cloudflare,GET,/accounts/{account_id}/d1/database/{database_id},d1-get-database
x22-0890,5,cloudflare,PUT,/accounts/{account_id}/d1/database/{database_id},d1-update-database
x22-0891,9,cloudflare,DELETE,/accounts/{account_id}/d1/database/{database_id},d1-delete-database
x22-0892,5,cloudflare,PATCH,/accounts/{account_id}/d1/database/{database_id},d1-update-partial-database
x22-0893,3,cloudflare,POST,/accounts/{account_id}/d1/database/{database_id}/export,d1-export-database
x22-0894,5,cloudflare,POST,/accounts/{account_id}/d1/database/{database_id}/import,d1-import-database
